date,kospi_close,kospi_dividend_yield_ratio,kospi_per,kospi_pbr,kospi_open,kospi_high,kospi_low,kospi_volume,kospi_value,kospi_stock_value,kospi_label
20180510,1.511911154,-1.035331756,-0.509904201,1.750909282,1.471379498,1.463763757,1.476020821,-0.224470961,0.483460725,1.549554852,1
20180511,1.585384913,-1.068096039,-0.495838396,1.750909282,1.528843038,1.568786228,1.585140174,0.225044359,0.100801416,1.62498813,1
20180514,1.576709045,-1.068096039,-0.497847797,1.750909282,1.602740179,1.581522879,1.603861631,0.432863796,0.690262096,1.613336572,2
20180515,1.481437167,-1.035331756,-0.513923002,1.660345009,1.569764864,1.548857761,1.519829032,0.686106793,0.655383746,1.509631277,2
20180516,1.488377862,-1.035331756,-0.513923002,1.660345009,1.406347852,1.468320404,1.458155202,0.600998461,0.766089554,1.519322619,1
20180517,1.426724973,-1.002567473,-0.523970006,1.660345009,1.525707681,1.508232237,1.478267396,0.21224559,0.280470968,1.451197598,2
20180518,1.492878468,-1.035331756,-0.511913602,1.660345009,1.477109634,1.448556635,1.499181939,-0.464281183,-0.235275704,1.525749387,1
20180521,1.519556763,-1.035331756,-0.5078948,1.750909282,1.50057076,1.50537747,1.474309145,0.176724816,-0.284422755,1.55275159,1
20180523,1.553934891,-1.068096039,-0.501866598,1.750909282,1.49467845,1.530411577,1.540529615,0.849950661,0.600362683,1.59259196,1
20180524,1.521942627,-1.035331756,-0.5078948,1.750909282,1.573062395,1.554841791,1.528601372,0.381398758,-0.144760378,1.55650127,2
20180525,1.493691831,-1.035331756,-0.511913602,1.660345009,1.439647514,1.473920138,1.458690101,0.444660423,0.545600763,1.538402245,2
20180528,1.592162935,-1.068096039,-0.493828995,1.750909282,1.505598144,1.560825821,1.556951008,0.668689997,0.773287944,1.633875334,1
20180529,1.474442248,-1.035331756,-0.515932403,1.660345009,1.56884588,1.545893196,1.52507104,0.11025221,0.382683864,1.51266775,2
20180530,1.212973269,-0.904274624,-0.562148619,1.479216462,1.407266836,1.382293111,1.216969339,0.126961373,0.521979917,1.239846,2
20180531,1.288778668,-0.937038907,-0.548082814,1.569780735,1.310070744,1.273976679,1.302125226,1.112773305,1.791625291,1.32552187,1
20180601,1.375266229,-0.96980319,-0.532007609,1.569780735,1.260337482,1.357204105,1.316086084,0.237814494,0.452722696,1.416294421,1
20180604,1.422983505,-1.002567473,-0.523970006,1.660345009,1.395428158,1.397610032,1.439861663,-0.433390708,0.155130734,1.466902,1
20180605,1.455518011,-1.002567473,-0.532007609,1.569780735,1.426619562,1.414683732,1.394716206,-0.178008446,0.027979183,1.5002969,1
20180607,1.546723075,-1.068096039,-0.515932403,1.569780735,1.523221018,1.540348361,1.572302603,-0.289336051,0.241715621,1.587473304,1
20180608,1.44369714,-1.002567473,-0.534017009,1.569780735,1.521166818,1.483253029,1.481904708,-0.060222147,0.125877703,1.481690568,2
20180611,1.544391436,-1.068096039,-0.515932403,1.569780735,1.447485909,1.498185654,1.475967331,-0.478311153,-0.067337756,1.574526906,1
20180612,1.537233845,-1.035331756,-0.521960605,1.569780735,1.558466764,1.545234404,1.555346311,0.279303119,0.705809794,1.570497837,2
20180614,1.291327204,-0.937038907,-0.568176821,1.388652189,1.429160283,1.393657278,1.338872772,-0.04677301,0.747350334,1.323313634,2
20180615,1.185915405,-0.904274624,-0.586261428,1.298087916,1.328180138,1.292422863,1.240451395,-0.173926257,0.548977686,1.20939549,2
20180618,1.035172194,-0.838746057,-0.612383637,1.207523643,1.179520931,1.138979159,1.033659524,0.081545993,0.400778212,1.055391798,2
20180619,0.839260244,-0.773217491,-0.646543449,1.026395096,1.00891422,0.995856535,0.879769143,0.251239089,0.221981327,0.857445816,2
20180620,0.968313784,-0.805981774,-0.624440041,1.116959369,0.88522976,0.968571554,0.926198358,-0.363547637,-0.078875302,0.986742368,1
20180621,0.826897132,-0.740453208,-0.64855285,1.026395096,0.960478348,0.946941207,0.886669338,-0.436110804,-0.139258958,0.844769664,2
