Date,Open,High,Low,Close,Volume,Labeling,ma_5,ma_10,ma_15,ma_20,ma_30,ma_60,ma_120,ema_5,ema_10,ema_15,ema_20,ema_30,ema_60,ema_120,wma_5,wma_10,wma_15,wma_20,wma_30,wma_60,wma_120,ma_v5,ma_v10,ma_v20,ma_v60,ma_v120,ubb,mbb,lbb,macd,macdsignal9,macdhist,rsi,slowk,slowd,fastk,fastd,fastk_rsi,fastd_rsi,cci,willR,sar,adx,plus_di,plus_dm,atr,obv,var,Market_Value,Value,Num_Stock,DIV,BPS,PER,EPS,PBR,yg_short_sell,yg_balance,yg_short_sell_value_x,yg_balance_value,yg_short_sell_volume,yg_total_volume,yg_short_sell_rate,yg_short_sell_value_y,kosdaq_inst_volume,kosdaq_indi_volume,kosdaq_fore_volume,kosdaq_etc_volume,kosdaq_short_sell_volume,kosdaq_inst_value,kosdaq_indi_value,kosdaq_fore_value,kosdaq_etc_value,kosdaq_short_sell_value,kosdaq_150_Close,kosdaq_150_comm_Close,kosdaq_enter_Close,kosdaq_large_Close,kosdaq_super_Close
2019-01-17,47350,47750,44050,44700,573187,1,46760.0,47215.0,47363.333333333336,46810.0,46065.0,42763.333333333336,41205.416666666664,46602.308046624166,46891.780746228156,46774.36387563299,46494.07361105786,45800.012951478304,43988.41609497864,41159.46627297388,46586.666666666664,47028.181818181816,47150.416666666664,47126.90476190476,46713.87096774193,44761.448087431694,42839.862258953166,332076.2,317793.4,320589.7,322749.15,343831.05833333335,50057.552924895914,46810.0,43562.447075104086,792.3326493631757,1153.1620658849852,-360.82941652180943,45.77791719484606,53.68248671363245,49.75644604924286,13.978494623655914,53.68248671363245,0.0,43.97187843943479,-156.3451776649742,-90.37037037037037,26700.0,26.656486573667145,22.38333694851809,6837.60013633515,2181.980334310198,5694258.0,1515400.0,812901,25945146950,18185709,0.34,17539,44.88,996,2.548633331432807,141286,662651,6354692450,29620499700,141286,573187,24.65,6354692450,1600324,421057,6196404,0,8217785,43153293616,2469659130,103548742208,0,149171694954,1128.28,2341.45,635.4,1473.59,1240.54
2019-01-18,44550,45200,43500,44600,341114,1,46390.0,47120.0,47186.666666666664,46865.0,46096.666666666664,42810.833333333336,41229.166666666664,45934.87203108278,46475.09333782304,46502.568391178866,46313.68564809997,45722.59276106035,44008.468026290815,41216.33459904043,45866.666666666664,46552.72727272727,46805.0,46916.42857142857,46619.354838709674,44821.666666666664,42895.97107438016,342940.4,332311.2,320140.8,324659.51666666666,344147.1,49917.88388249537,46865.0,43812.11611750463,552.2120874563188,1032.972070199252,-480.75998274293306,45.485006257075675,32.40043543158117,47.03530355032027,21.153846153846153,32.40043543158117,0.0,14.662902137461865,-179.32834127524393,-84.93150684931507,26700.0,25.169820654549905,21.117721422035824,6349.200126596925,2147.553167573755,5353144.0,2292400.0,811083,15047487850,18185709,0.34,17539,44.78,996,2.5429545584126805,1731,625482,76515450,27896497200,1731,341114,0.51,76515450,1014949,399234,4734480,0,6148663,24571904234,2470313000,74521662912,0,101563880146,1148.06,2362.76,628.07,1499.92,1258.73
2019-01-21,44950,44950,42400,42800,543780,1,45610.0,46510.0,46776.666666666664,46845.0,46013.333333333336,42812.5,41260.0,44889.91468738852,45806.894549127945,46039.74734228151,45979.048919709494,45534.038389379035,43968.84612378947,41242.51088665959,44670.0,45767.27272727273,46256.666666666664,46529.28571428572,46406.666666666664,44821.311475409835,42921.935261707986,403500.8,347357.3,338571.85,325539.35,343767.06666666665,49997.28488560282,46845.0,43692.71511439718,214.20068325629836,869.2177928106612,-655.0171095543628,40.46590449908455,13.827182375569494,33.303368173594386,6.349206349206349,13.827182375569494,0.0,4.973799150320701e-14,-188.1548974943049,-95.23809523809524,26700.0,24.332395373786714,19.35029816504425,5895.685831840002,2176.299369889916,4809364.0,4242400.0,778348,23414283000,18185709,0.35,17539,42.97,996,2.440168766748389,119376,682044,5137869800,29191483200,119376,543780,21.95,5137869800,1828884,344235,5756168,0,7929287,37619933267,2174524225,66016982392,0,105811439884,1139.54,2290.35,623.51,1482.72,1257.04
2019-01-22,42800,43600,41800,43600,262644,0,44660.0,46030.0,46436.666666666664,46705.0,45983.333333333336,42921.666666666664,41307.916666666664,44459.94312492568,45405.64099474104,45734.77892449632,45752.47283211811,45409.26171909652,43956.75280825539,41281.47764886356,44000.0,45238.181818181816,45859.583333333336,46220.23809523809,46250.967741935485,44847.13114754098,42960.6129476584,376059.8,332896.5,330844.4,309915.18333333335,341667.26666666666,50158.24485086129,46705.0,43251.75514913871,10.753563917176507,697.5249470319643,-686.7713831147878,43.45247981595487,17.991213579448896,21.406277128866538,26.470588235294116,17.991213579448896,20.022738220657118,6.674246073552422,-160.33644263732742,-80.0,26700.0,23.83474484037121,18.19282568189826,5474.565415280002,2149.4208434692077,5072008.0,2646400.0,792897,11231574700,18185709,0.34,17539,43.78,996,2.486166828211415,44928,697513,1917430100,30411566800,44928,262644,17.11,1917430100,1000523,301495,4808905,29800,6140723,21030135388,2300551119,48926793279,785013150,73042492936,1140.36,2313.99,625.63,1482.09,1252.03
2019-01-23,43300,43300,41450,42200,419638,1,43580.0,45520.0,46083.333333333336,46515.0,45950.0,42991.666666666664,41350.416666666664,43706.628749950454,44822.7971775154,45292.93155893428,45414.1420862021,45202.212575929,43899.15435552571,41296.659836485655,43180.0,44541.818181818184,45330.0,45791.19047619047,46006.88172043011,44823.469945355195,42975.35812672176,428072.6,345368.9,339794.75,308566.48333333334,339811.325,50482.379487772756,46515.0,42547.620512227244,-260.4457867207966,505.9308002814121,-766.3765870022087,39.69919008632479,14.908185496420813,15.575527150479752,11.904761904761905,14.908185496420813,0.0,6.674246073552422,-145.39682539682562,-91.97860962566845,26700.0,23.535903931310276,16.893013004495376,5083.525028474287,2149.4622117928357,4652370.0,961600.0,767437,17614714750,18185709,0.36,17539,42.37,996,2.4060961286276297,67459,716992,2823925000,30257062400,67459,419638,16.08,2823925000,1140741,219037,5336402,5000,6701180,27251941506,1590706990,58326173258,10315010,87179136764,1136.34,2275.5,633.49,1473.16,1254.98
2019-01-24,42600,43600,41950,43100,378242,0,43260.0,45010.0,45896.666666666664,46337.5,45921.666666666664,43100.0,41400.0,43504.419166633634,44509.56132705806,45018.815114067496,45193.7476018019,45066.58595812713,43872.952573377326,41326.46711191564,43020.0,44101.818181818184,44957.083333333336,45465.95238095238,45823.01075268817,44827.0218579235,43004.276859504134,389083.6,360579.9,347452.05,308043.7166666667,339886.44166666665,50573.403091431624,46337.5,42101.596908568376,-398.16099549162027,325.1124411268056,-723.2734366184259,43.10167466297929,27.458450046685368,20.119283040851712,44.0,27.458450046685368,58.80733981586087,26.276692678839378,-101.23162495033755,-82.3529411764706,26700.0,23.04562899282694,16.964872157523654,5020.416097868981,2113.7863395219188,5030612.0,654400.0,783804,16186040750,18185709,0.35,17539,43.27,996,2.4572050858087695,71308,609610,3019361350,26274191000,71308,378242,18.85,3019361350,1116708,199919,4771488,0,6088115,28882103194,2126355305,57635527987,0,88643986486,1155.57,2280.36,623.1,1503.63,1271.37
2019-01-25,42950,43450,42300,42500,263678,1,42840.0,44615.0,45693.333333333336,46100.0,45870.0,43209.166666666664,41459.166666666664,43169.612777755756,44144.18654032023,44703.96322480906,44937.2002111541,44900.99976728022,43827.937734905936,41345.86434973522,42766.666666666664,43645.454545454544,44532.5,45100.47619047619,45602.25806451613,44807.34972677596,43022.45867768595,373596.4,358268.4,340612.75,307514.93333333335,336860.0,50627.250821414695,46100.0,41572.749178585305,-549.3833272010525,150.213287461234,-699.5966146622865,41.423588846180714,28.63492063492066,23.667185392675634,30.0,28.63492063492066,45.943662335544765,34.91700071713526,-89.49563898369338,-88.77005347593582,26700.0,22.5903736928067,16.283414494556602,4661.814948021196,2044.944458127496,4766934.0,234400.0,772893,11239910350,18185709,0.35,17539,42.67,996,2.4231324476880096,21607,698981,919601250,29706692500,21607,263678,8.19,919601250,566448,182399,4331158,0,5080005,15436186394,2087599300,39217093382,0,56740879076,1167.59,2326.63,623.74,1523.84,1288.3
2019-01-28,42350,42550,41600,42250,222464,1,42730.0,44170.0,45250.0,45765.0,45771.666666666664,43280.0,41519.166666666664,42863.075185170506,43799.78898753473,44397.21782170793,44681.27638152038,44729.96752422988,43776.202071466396,41360.80874064868,42570.0,43215.454545454544,44102.083333333336,44733.80952380953,45368.709677419356,44775.901639344265,43035.530303030304,309333.2,356417.0,327608.2,306390.2,334860.94166666665,50389.618903217866,45765.0,41140.381096782134,-681.5446033015905,-16.138290691330923,-665.4063126102596,40.712343293443155,37.0697674418605,31.05437937448886,37.2093023255814,37.0697674418605,26.993738296303082,43.914913482569624,-93.98969662278188,-89.1156462585034,26700.0,22.54333095583988,15.721596828295455,4328.828166019682,1966.7341396898178,4544470.0,291600.0,768346,9333298950,18185709,0.36,17539,42.42,996,2.408935515137693,39977,699634,1677470500,29559536500,39977,222464,17.97,1677470500,629021,242778,4354618,10000,5236417,16785341839,2073531095,51212469751,12425000,70083767685,1176.89,2328.46,616.02,1537.91,1291.62
2019-01-29,42050,42600,40850,41400,279992,1,42290.0,43475.0,44783.333333333336,45400.0,45633.333333333336,43355.833333333336,41559.166666666664,42375.383456780335,43363.46371707387,44022.56559399443,44368.77386899463,44515.13090976344,43698.29380682815,41361.45653005945,42126.666666666664,42711.818181818184,43620.833333333336,44318.09523809524,45086.666666666664,44714.262295081964,43033.56060606061,312802.8,344431.3,325535.45,307841.1,334096.49166666664,50189.78078830337,45400.0,40610.21921169663,-845.1291403797659,-181.93646062901794,-663.192679750748,38.30420254247842,29.069767441860495,31.591485172880567,20.0,29.069767441860495,0.0,24.312466877282663,-96.72935404742428,-92.99363057324841,26700.0,22.878208319293357,14.71444938278652,4019.626154161133,1951.2531297119735,4264478.0,300400.0,752888,11609691700,18185709,0.36,17539,41.57,996,2.3606659444666174,22292,689454,925689700,28543395600,22292,279992,7.96,925689700,977974,194934,5641257,10000,6824165,26312021961,2387635060,67307148646,62500000,96069305667,1173.42,2296.97,603.96,1537.32,1287.77
2019-01-30,41400,41850,40400,40800,395715,1,42010.0,42795.0,44350.0,45065.0,45473.333333333336,43414.166666666664,41599.583333333336,41850.25563785356,42897.37940487862,43619.74489474513,44028.89064337609,44275.44504461741,43603.26778037477,41352.17625683532,41630.0,42225.454545454544,43122.916666666664,43880.0,44774.83870967742,44630.46448087432,43021.01239669421,308018.2,368045.4,328503.05,310188.7833333333,335455.8,50148.610921382555,45065.0,39981.389078617445,-1011.5258102799999,-347.8543305592143,-663.6714797207856,36.655973606649944,23.236434108527163,29.791989664082735,12.5,23.236434108527163,0.0,8.997912765434409,-103.61195371306582,-95.18072289156626,26700.0,23.407586871598433,13.918815420169018,3732.5100002924805,1915.4493347325467,3868763.0,664400.0,741977,16217625600,18185709,0.37,17539,40.96,996,2.3260254290438453,35147,679180,1434230300,27710544000,35147,395715,8.88,1434230300,474688,394949,4810682,0,5680319,12543698541,2727988865,36984166851,0,52255854257,1184.45,2318.97,613.59,1549.25,1299.38
2019-01-31,41200,44100,40750,43500,658091,0,42090.0,42675.0,44036.666666666664,44945.0,45431.666666666664,43490.0,41678.75,42400.17042523571,43006.946785809785,43604.77678290199,43978.5201059117,44225.416332061446,43599.881951510026,41387.677475730605,42126.666666666664,42353.63636363636,43016.666666666664,43730.95238095238,44647.52688172043,44633.27868852459,43052.42424242424,363988.0,376535.8,347164.6,315804.4166666667,337229.01666666666,50057.32823672346,44945.0,39832.67176327654,-914.9815965519156,-461.27978375775456,-453.701812794161,47.58588338005462,38.761261261261296,30.355820937216333,83.78378378378379,38.761261261261296,100.0,33.33333333333338,-39.04416999411864,-62.65060240963855,26700.0,22.18192327683496,20.232679359425816,5715.902143128732,2017.9172393945078,4526854.0,864400.0,791078,28310033800,18185709,0.34,17539,43.67,996,2.479920177889275,42256,618716,1794806500,26914146000,42256,658091,6.42,1794806500,717133,203643,5201167,0,6121943,18887533288,3280928550,42160481757,0,64328943595,1191.47,2360.8,619.01,1557.47,1297.88
