Open,High,Low,Close,Volume,Labeling,ma_5,ma_10,ma_15,ma_20,ma_30,ma_60,ma_120,ema_5,ema_10,ema_15,ema_20,ema_30,ema_60,ema_120,wma_5,wma_10,wma_15,wma_20,wma_30,wma_60,wma_120,ma_v5,ma_v10,ma_v20,ma_v60,ma_v120,ubb,mbb,lbb,macd,macdsignal9,macdhist,rsi,slowk,slowd,fastk,fastd,fastk_rsi,fastd_rsi,cci,willR,sar,adx,plus_di,plus_dm,atr,obv,var,Market_Value,Value,Num_Stock,DIV,BPS,PER,EPS,PBR,yg_short_sell,yg_balance,yg_short_sell_value_x,yg_balance_value,yg_short_sell_volume,yg_total_volume,yg_short_sell_rate,yg_short_sell_value_y,kosdaq_inst_volume,kosdaq_indi_volume,kosdaq_fore_volume,kosdaq_etc_volume,kosdaq_short_sell_volume,kosdaq_inst_value,kosdaq_indi_value,kosdaq_fore_value,kosdaq_etc_value,kosdaq_short_sell_value,kosdaq_150_Close,kosdaq_150_comm_Close,kosdaq_enter_Close,kosdaq_large_Close,kosdaq_super_Close
1.4055500704931374,1.3367880508965757,1.2048535756522634,1.1496459401702184,-0.0072382106213996515,2,1.160302498344186,1.1031389528207285,1.0662540456790885,1.0772045547447315,0.9615364001585531,0.7695359926429032,0.2076071730987541,1.1740811815490828,1.12870452960137,1.0926182666394875,1.0567134807744218,0.9872075283032257,0.7943779007607618,0.42517774502690714,1.1935698973543867,1.136910514621765,1.1054067664683551,1.0950323886210678,1.0586862424891752,0.8717366284445813,0.5695235460652552,-0.4442732630043846,-0.6995020108546023,-0.6157567046646871,-0.12970535177742898,-0.7154669627383673,0.805988146171917,1.0772045547447315,1.3516664376418464,1.0422168429346808,1.067319481496631,0.10042768612989666,0.7691158582729918,1.0994599279896795,1.4441613518746181,-0.2269633584812143,1.0994599279896795,-1.221606466021904,0.51152852907497,1.4271468061966024,0.14802990642395436,-0.9501988177656896,1.0138545584786205,1.1333936067724788,0.8477093161144764,0.10401662543763517,0.41425915697282994,0.017697623812538376,1.1343888783673073,0.17486317880197888,-0.5452906606963909,-0.17369409039048292,-1.5732286069796229,1.2450976200733066,0.5656734818987038,1.320013580570489,-0.06552161923524505,0.4173802175747985,0.1358562796030169,1.1204987782615616,-0.06552161923524505,-0.0072382106213996515,-0.23681823164399457,0.1358562796030169,0.7170484034060826,0.13843470350725395,0.06541939445351018,-0.232800488541179,0.14652873557780516,1.5651932070425396,1.817122438527375,1.286784800353535,-0.311134758939452,1.421755603989878,1.768758723279393,1.963633497515831,1.5984017920933145,1.6005562903655894,0.8526511091518294
1.1423271191135378,1.0675621167557419,1.059587710949336,0.9862964465937121,-0.2676824622903933,2,1.1512017018504968,1.1019843064444983,1.0713469870079726,1.0847093445780276,0.9835294481018367,0.7866452780022313,0.2264691027418853,1.11692555729248,1.1104744058083855,1.0883939591628409,1.060004488684082,0.9982079830165087,0.8127201039568351,0.44756273456849394,1.139453732361684,1.1214839364716114,1.1024585318401159,1.0946125398466655,1.069761442438591,0.8889981645452767,0.5910234777229072,-0.3566770285877008,-0.6715435400387372,-0.6163112363088671,-0.1464136507057494,-0.6972385522977551,0.8039571823241132,1.0847093445780276,1.370182884535085,0.9185783690984307,1.0467798032344346,-0.26216671800608776,0.22856169442155794,0.035324721674657854,0.9940826843012346,-1.3179345878799003,0.035324721674657854,-1.221606466021904,-0.53239590517917,0.08322060192827775,-0.6330116122485072,-0.9501988177656896,1.0363916629922996,0.7630102043840158,0.6403200900217747,0.17461490066635058,0.3800582568088378,0.14675846757918123,0.972333542451186,-0.13513509741997642,-0.5452906606963909,-0.1296373080883137,-1.5732286069796229,1.1497943414389682,0.5656734818987038,1.2236997242846233,1.0364998636717953,0.5035657404483543,1.460620014453972,1.1456199299179777,1.0364998636717953,-0.2676824622903933,1.8672616466904748,1.460620014453972,0.044088866645812186,-0.23688910778536648,0.08236512068050456,-0.22758461179913528,0.06930749899021967,0.6764986969397877,0.04783797190205727,0.8911713621472084,-0.28853757793699275,0.8495104463261923,1.5036178455524007,1.8229268173972946,1.5491283070042046,1.3586514421547067,0.6268289839389329
0.9575110043150956,0.9521795735525272,0.7748666161315982,0.7609868002812896,-0.04896516715853155,2,1.0874961263946703,1.0742727934149734,1.0576352218917446,1.0745028304047448,1.000914428857003,0.793960972431738,0.2405806204748954,1.0026528715236591,1.0531746153461468,1.0548912536857664,1.0397309955848772,0.9919933529972532,0.8209087510813828,0.46343231686320185,1.0126781010850716,1.064572371133883,1.0698829557838407,1.0711010084801307,1.0638329530539041,0.8970247606887988,0.6071513403103174,-0.22264646174433042,-0.5904124377936136,-0.6460009963815391,-0.18391527167976404,-0.7189399643625266,0.8150706634305114,1.0745028304047448,1.3350618268846481,0.6906473239833293,0.9823351394319959,-0.8427513053420245,-0.38643832361879976,-1.143463111813297,-0.01032168392982212,-1.229480438323444,-1.143463111813297,-1.221606466021904,-1.5763203394333098,-1.2763649546960874,-1.2427327211738486,-0.9501988177656896,0.8365626665917298,0.2587070878675284,0.4477443800785517,0.42836573387174387,0.3338044248393322,1.414591462227967,0.7488030074312321,0.057026197678922155,-0.5452906606963909,-0.08558052578614421,-1.5732286069796229,1.0192419049535733,0.5656734818987038,1.0917629348519318,-0.025696592531342904,0.42501503187579087,0.11145349109649258,0.9233664604276334,-0.025696592531342904,-0.04896516715853155,-0.15275111321738902,0.11145349109649258,0.39691177484968715,0.5580821329156506,-0.00360582372581818,-0.2120555242262324,0.06072751147982554,0.6195880664373724,0.5409882243174389,0.43209680454756405,0.11125712111483875,0.49895121093653355,1.4087082621619538,1.3957843194502915,1.3609035939638041,1.269551353993048,0.6013375833249773
0.7726948895166533,0.7598753348805031,0.6993283664860761,0.8680088822796902,0.04322617234397186,1,1.0408545443645116,1.0615716832764412,1.062336398503023,1.0718011060647583,1.0264682559911045,0.8042265436473353,0.255949600184113,0.962651325736711,1.026425480054332,1.0397344436999558,1.0324325704022272,0.9940197213892086,0.8333661998434243,0.48195866053692155,0.9430461125629929,1.0324684111997795,1.0527735285970135,1.059177303287102,1.0642499017578817,0.9089630524212541,0.6254810095107379,-0.04043264344699624,-0.5060159344735448,-0.6262328893178821,-0.17110653328971553,-0.6960683178002064,0.8161491194545153,1.0718011060647583,1.3279825849893339,0.5594453079913235,0.9031421374295927,-1.0377783106434817,-0.09420711989571978,-1.2921637500601713,-0.8835068542527263,-0.5899880399203005,-1.2921637500601713,-0.8835810611191257,-1.4314539075571762,-1.5377893529271387,-0.5985311937874563,-0.9501988177656896,0.6036066915787692,-0.040405882951463114,0.26892407798841633,0.5161237781955054,0.3851386777577742,1.7536473133418051,0.8549818552685724,0.13246104551460516,-0.5452906606963909,-0.08558052578614421,-1.5732286069796229,1.081254312284136,0.5656734818987038,1.1544329098324606,0.2570557585909329,0.3251243456474111,0.4297149314302213,0.8538743961640889,0.2570557585909329,0.04322617234397186,0.07423010653444591,0.4297149314302213,0.6728809734959748,0.6372648244811703,0.45526104688728425,-0.232800488541179,0.49723577324352386,0.7860155675887192,0.3400276579470581,1.4387878492378492,-0.311134758939452,1.3034415003163609,1.2744820139371535,1.3264043238854781,1.1666252813267426,1.1470589950709855,0.36471401717396235
0.7782953778438788,0.7269088939652989,0.6296007514286709,0.5863718243891621,0.06882561511799414,2,0.8804530061632344,1.02635496880142,1.0439234567755167,1.0501873113448659,1.0321236111765202,0.810834267648179,0.2683146429501657,0.8407724582148881,0.9515595306169644,0.9892141894186094,0.9967653937270416,0.9752836338654676,0.8334749922122241,0.49249702437936915,0.7943212675131169,0.9505407731861256,0.9988353344148121,1.0195155890652208,1.0435327630289746,0.9096996704217669,0.6372200929879013,-0.051953717984365495,-0.38859462953429963,-0.6116833471104127,-0.15248190591500316,-0.6655011587816001,0.8472196279113263,1.0501873113448659,1.2446401432234615,0.29987732770357783,0.7851105988215825,-1.5513659014474885,-0.7424604098096482,-1.3306485479923447,-1.3822256171909209,-1.4118879943634706,-1.3306485479923447,-1.221606466021904,-1.4314539075571762,-1.8063959247548798,-1.4264834999184086,-0.9501988177656896,0.3450888753051022,-0.3559666887104711,0.10287665461900491,0.6715472554653357,0.33239370723774325,1.1801941945047258,0.57556868649363,0.1431806345156076,-0.5452906606963909,0.002533038818194721,-1.5732286069796229,0.9174110044949656,0.5656734818987038,0.9888522390944325,0.37121905565030916,0.39637608219028686,0.5382090078299672,0.7960516710690306,0.37121905565030916,0.06882561511799414,0.16790489563837768,0.5382090078299672,0.406235080332752,0.823310370264569,0.24500784821798058,-0.232800488541179,0.28719200550557733,2.0495400041999,1.109396105450296,1.0531309471153953,-0.311134758939452,1.342861294201544,0.874198908338685,0.9872911020170622,0.7908797621757858,0.7325733817974368,-0.09535535718356224
0.5542758447548579,0.6774592325924927,0.6702751935454906,0.7159248710188051,-0.3112231445301381,1,0.7928578399114731,0.9963341630194348,1.029819926941682,1.0369788812382648,1.0400829999559946,0.8187399374349037,0.28053996771886147,0.8033170182190474,0.91467650689957,0.9621476678725619,0.9778644572392997,0.9672469185186532,0.8390727167252153,0.5063948096560638,0.7424757108417855,0.8989451232920308,0.9638431725976845,0.9947445113754791,1.0314542802606121,0.9152406343960706,0.6516960708257041,-0.13643784084875163,-0.34079083627429074,-0.5947165223857718,-0.15311394441752316,-0.6871948926590563,0.8529094180046265,1.0369788812382648,1.2095338555123298,0.16026326547658204,0.6612761272426225,-1.6281019122403622,-0.3966736324965058,-1.1024352234290766,-1.3672462774078422,-0.6723404661856536,-1.1024352234290766,-0.3541855161154701,-1.059706174620672,-1.2828309419734483,-0.9719782129863824,-0.9501988177656896,0.10503661733669727,-0.5433917715126536,-0.05131023850973446,0.6747225868461312,0.36419519553316415,0.19895219116127946,0.7040993586977243,-0.2254388805079682,-0.5452906606963909,-0.041523743483974744,-1.5732286069796229,0.9924786554740677,0.5656734818987038,1.06471589301823,0.06404317943817386,0.3807006441771423,0.1975986566583934,0.8449587056269164,0.06404317943817386,-0.3112231445301381,0.37326885636622836,0.1975986566583934,0.30497889793245175,0.5299789385804199,-0.08162772690555227,-0.18224204693932342,-0.019244516665267834,0.6369006711056933,3.5681005530634406,0.6144401151437306,0.012716029497191403,0.7282572045475907,1.2415067466567316,1.228719470421889,1.0171154494277859,1.0664960894014697,0.14472467006764864
0.6774865879538194,0.7214144871460982,0.7341921740147787,0.6595974594406995,-0.51580013840784,2,0.7268770653322243,0.9582308326038382,1.0063140438852907,1.023470259538332,1.0488802191333082,0.8200378832207834,0.29157768951002755,0.759304490822382,0.8739034288365257,0.9310128524110182,0.9549508420198323,0.9556023564419386,0.8420988661969164,0.5185265276187037,0.7008478916166297,0.8423462588627514,0.9233411952458167,0.9656070064319516,1.0149717768064814,0.9183612820829731,0.6647151265783809,-0.2053952196385356,-0.32943593809709254,-0.6245443089263084,-0.20278883735376738,-0.6943761634417899,0.8634409269873056,1.023470259538332,1.1680216195402446,0.017868803833292396,0.5322136273408946,-1.6972355796133483,-0.5214321352966798,-1.1869202511521832,-1.3288217278590255,-0.7962423683289939,-1.1869202511521832,-0.3910794865473867,-0.8486364006724507,-0.9856949608475554,-1.1695892073046545,-0.9501988177656896,-0.08831031273007718,-0.5253161312418292,-0.04516057120394017,0.6575073275652717,0.34366740443072624,-0.3042766450380675,0.6482167249427359,-0.4255415329191104,-0.5452906606963909,-0.041523743483974744,-1.5732286069796229,0.9598405463527189,0.5656734818987038,1.0317316956600573,0.09481949028911164,0.4038429753556269,0.2335139630629578,0.8436118535723564,0.09481949028911164,-0.51580013840784,1.1911218227736335,0.2335139630629578,1.3161472144193456,0.7390639263160218,0.2699777938127403,-0.232800488541179,0.41542082652869194,1.5402864747891427,2.333142992232448,0.5990285736146701,-0.311134758939452,0.9044917553125267,0.9631898540121351,1.1424422144333235,0.9952943346026076,0.8166484195048597,-0.03342709580502604
0.6606851229721429,0.7708641485189045,0.7864878853078325,0.8849071057531219,-0.46509692944932945,1,0.7519042556898704,0.9386018442079248,0.9961281612275206,1.0195677688250182,1.0583058111090011,0.8275895677931772,0.3075055412086717,0.8061317421556911,0.8829278723256496,0.9335763253171759,0.9574705475530205,0.9612144344115316,0.8545779700133314,0.5366031287372434,0.7568562302104764,0.8343202688792255,0.9147381499371863,0.9601209824464271,1.0135776045775546,0.9301507987512854,0.682652751290441,-0.3210474214799068,-0.3182397323085832,-0.6434665490419096,-0.23147217959858585,-0.7010151376357798,0.8605866638403719,1.0195677688250182,1.1630466625875533,0.023937533053400815,0.43024198516861845,-1.3389952963768599,0.041249137849320314,0.06658459578146984,-0.8186899408958782,1.6483086739585306,0.06658459578146984,1.2142440965044032,0.1952880335816894,-0.5005709990838664,-0.3791452300315654,-0.9501988177656896,-0.23496123419816345,-0.4900302488801525,-0.0207847644828924,0.6482429900873876,0.3669893153101539,-0.05971176882480729,0.8717411142864822,-0.3646467352420005,-0.5452906606963909,-0.1296373080883137,-1.5732286069796229,1.0910457450205406,0.5656734818987038,1.164328169039912,0.16355236144363444,0.39245792235839927,0.3431669496136479,0.9480799708200492,0.16355236144363444,-0.46509692944932945,1.0974470336697015,0.3431669496136479,0.6131741647370653,0.5170101762428408,-0.15951691090350228,-0.190065862052389,-0.05084065503010229,0.7758752077714008,2.1792244875631854,0.03183235314400658,0.48724971954782115,0.27847407916610084,1.127784350522964,1.4423880538448366,1.179295606063942,0.9634015058887674,0.10807178048430591
0.8511017260978107,0.7928417757957072,0.5947369438999683,0.56384085975792,2.612223306731416,2,0.6904738793574663,0.8837561413369903,0.9663540426894256,1.0069597219050808,1.0484613039343882,0.8292414987933878,0.32049931496282874,0.7288091755344329,0.8299139735576088,0.8933451921901763,0.9266175039807749,0.9429442792176982,0.8530360772716901,0.5456237374872981,0.6966851096941143,0.7704250499194675,0.8660681127136405,0.9230903205441346,0.9893164018648349,0.9292980636275384,0.6931012666951085,0.39293358655585253,0.22772731650839267,-0.3473767306315153,-0.07709201763412497,-0.5626159097090037,0.8795982481545527,1.0069597219050808,1.11337450477121,-0.14284212713448852,0.3135330873278086,-1.5338757500542086,-0.634991014713865,-0.07278535101575886,-0.44276332356564135,-1.0125860168082972,-0.07278535101575886,-0.8875804390577169,-0.033307267678915446,-0.9165176896042965,-1.3971241521911226,-0.9501988177656896,-0.3757282618569328,-0.7955096262933319,-0.16613869910435317,0.8816057663285344,0.17408442322180173,-0.08167380316324863,0.5532168621268762,2.6349212777605873,-0.5452906606963909,0.002533038818194721,-1.5732286069796229,0.904355760846426,0.5656734818987038,0.9756585601511626,4.377958404490352,0.6852452144817932,5.035031396656341,1.12685123564411,4.377958404490352,2.612223306731416,0.5065752870141313,5.035031396656341,1.264608355027374,0.5787475463192026,0.03636623961319778,-0.232800488541179,0.20014893603863448,1.418039130700293,1.3946932100266636,0.8749992430597963,-0.311134758939452,1.0586324143933048,1.2073336598383435,1.6619745717940755,1.454523215633113,1.045315231572864,0.22299911206586992
0.5822782863909856,0.5346046552932747,0.6470326551930222,0.6258010124938361,0.5821550504655885,1,0.6984370762894446,0.8063948341295668,0.9451987479386734,0.9949520581718072,1.0501369647300671,0.8281795431503951,0.3346806916945167,0.6982072552596433,0.7981946299983605,0.8663397207236792,0.9050968902237849,0.9303918226574219,0.8541715857894802,0.5561852323067076,0.6777633736826792,0.7278977263703948,0.8290460188573987,0.8933930172347369,0.9699673760708554,0.9307894429290703,0.7047513454776183,0.535599167142922,0.30762130477150135,-0.22777424916549316,-0.06412287598095344,-0.5135928493409826,0.8884237797822961,0.9949520581718072,1.0771123888745673,-0.24047807263732057,0.19959927988549012,-1.4971788990245851,-0.4855632921575516,0.035144237413071176,0.003414140885428473,-0.5327525479814922,0.035144237413071176,-0.6833603996412011,-0.15856913371403614,-0.9309124151372558,-1.1872048159410262,-0.9501988177656896,-0.5064405018257899,-0.8687675117117544,-0.30111020982428127,0.7219091889949979,0.25511762158534723,-0.14905115542377542,0.6146859155545012,0.6309386697351631,-0.5452906606963909,0.002533038818194721,-1.5732286069796229,0.9402576808799094,0.5656734818987038,1.0119411772451528,-0.6597206269132382,0.6145756045425123,-0.6312409814410157,1.0792204341430656,-0.6597206269132382,0.5821550504655885,-0.9381781910888176,-0.6312409814410157,-0.11090263907196618,0.5620725213272133,0.10865873067299107,-0.232800488541179,0.09809830789571251,-0.022624257224792624,0.20635605068263146,0.32048707391316755,-0.311134758939452,0.2448748263579003,1.0445711226208712,1.4747030910607712,1.3310579401384004,0.8838111906297489,0.1073516844217638
