Open,High,Low,Close,Volume,Labeling,ma_5,ma_10,ma_15,ma_20,ma_30,ma_60,ma_120,ema_5,ema_10,ema_15,ema_20,ema_30,ema_60,ema_120,wma_5,wma_10,wma_15,wma_20,wma_30,wma_60,wma_120,ma_v5,ma_v10,ma_v20,ma_v60,ma_v120,ubb,mbb,lbb,macd,macdsignal9,macdhist,rsi,slowk,slowd,fastk,fastd,fastk_rsi,fastd_rsi,cci,willR,sar,adx,plus_di,plus_dm,atr,obv,var,kospi_inst_volume,kospi_indi_volume,kospi_fore_volume,kospi_etc_volume,kospi_short_sell_volume,kospi_inst_value,kospi_indi_value,kospi_fore_value,kospi_etc_value,kospi_short_sell_value,kospi_200_Close,kospi_200_midnsmall_Close,kospi_200_exbig_Close,exchange_rate_usd_Close,exchange_rate_eur_Close,exchange_rate_jpy_Close,exchange_rate_cny_Close,comex_gold_Close,comex_silver_Close,comex_copper_Close,platinum_Close,palladium_Close,crude_oil_Close,rbob_gasoilne_Close,natural_gas_Close,heating_oil_Close,treasury_13w_Close,treasury_5y_Close,treasury_10y_Close,treasury_30y_Close,treasury_krx_3y,treasury_krx_5y,treasury_krx_10y,treasury_krx_20y,treasury_krx_30y,vix_Close,bitcoin_Close,snp_500_Close,dow_jones_Close,nasdaq_Close,nyse_Close,amex_Close
1.2957555214627259,1.272374685423933,1.1808356195271112,1.3092625504179145,-0.6744485932520667,1,1.4161692585303653,1.501972722727494,1.7541452485134021,1.9111295086598272,2.1268950070375747,2.483153924039631,2.646754816860823,1.40673421118044,1.5754389145768835,1.736000979683705,1.8768685960733982,2.1067096705464734,2.5205241038565163,2.6592315126860586,1.3657247707641358,1.448228674041196,1.56931488883392,1.7048397628090062,1.90916895375093,2.3171803166716654,2.6685948427768498,-0.5265270126531729,-0.36771808669300254,-0.23009538503243243,-0.0321288192676491,-0.3667333613256559,2.2456170194674687,1.9111295086598272,1.4113285296020464,-0.9604943390306263,-0.8022289910180515,-0.6757727598867216,-1.2263731290667197,-0.8612274225382481,-0.5864601166773806,-0.3268113927395574,-0.8612274225382481,-0.08270442516067862,-0.6186605024593935,-0.95521454014087,-1.2620784407739194,,0.9187648431734049,-1.6980999713338174,-1.2683807771935953,-0.1580859555440397,-0.7540685550320897,-0.2847931222231344,0.49958217012137385,0.736965684999683,0.5230888602367622,-0.18720640581968306,0.5446015108706725,0.789070502225251,0.21769416707622583,0.5651370658868377,-0.26800909944147006,0.7038816653252429,1.0557272635685246,1.5519897487186738,1.5000573305230263,-1.4757527721736374,-0.4373670911716077,-1.254956951679964,-0.08368169978267642,-0.9803597927732793,-0.27550231946895193,-0.07076318483832139,1.3775331533676434,-1.5164224351243214,1.6259316093539324,1.6013783042740477,0.703496354466161,1.1222085401651192,0.42370538636446714,1.1297382813094519,1.1063907136236006,0.9127323715352597,1.6601579300838076,2.0284819616713072,2.183989389238564,2.3252196326067605,2.40421284243413,-0.4392533001821079,-0.648709967221894,-0.9767335376751144,-1.0594089009926078,-0.781811866850353,-0.11229115367796684,1.2890621456001994
1.2727422001885236,1.2587718544716353,1.0175784652131106,0.9440585922644702,-0.6874817412190107,2,1.2986568771352303,1.4292430861038556,1.6692447166377016,1.8564516357510101,2.080030685898601,2.459737263273661,2.631415897863633,1.2608595394416597,1.470155252792678,1.6468844781448264,1.7980202888095675,2.0415208376834615,2.4762855520678198,2.632385822863304,1.2149189736730162,1.3540408631838992,1.4752772249583999,1.6205606666246681,1.8405214389524256,2.273435184085762,2.6416318839476456,-0.5450240871896913,-0.4429773729187675,-0.32623581822931913,-0.03187999670020571,-0.36369287297654773,2.281695982811416,1.8564516357510101,1.2984765490466428,-1.095397033068704,-0.8755076666290066,-0.8893503075636162,-1.7312981795614835,-1.3664776751813432,-1.0495494421026583,-1.7297469067851545,-1.3664776751813432,-1.3476225916553555,-1.1043169341099346,-1.345103180917943,-1.7679235230946773,,1.1766723380510735,-1.8441830976257747,-1.3237705002081037,0.0023533004849082937,-0.7891801980667614,0.1554590979059483,0.908699317284305,-0.2455025140698624,0.4230441354043248,-0.18720640581968306,0.588298950560615,1.2655730327427483,-0.04192472891673118,0.3869278750571492,-0.26800909944147006,0.8060950851635513,0.7015672529924207,1.2480861019133944,1.187178639542581,-1.3699726343561518,-0.4540971845794489,-1.2253650983197069,-0.25703637608593005,-1.0303299333329938,-0.3847829608744996,-0.72130524652044,1.269280434172333,-1.5535358376802297,1.610404996240909,1.4082960919533898,0.6035621701905357,0.9952061009946994,0.4404832197084837,1.1530678311966498,1.1258992534729915,0.9227198505460871,1.6650183709346142,1.9892282966745987,2.118757682423815,2.283149125996448,2.3670122020454345,-0.4834233088225248,-0.48372685257756326,-0.9419591286905948,-1.0384347848478028,-0.7342127079548253,-0.134212078686262,1.1980443025421752
0.8892535508975206,0.8975107409897158,0.8361305499397432,0.8504662974381908,-0.8654338957679644,2,1.0109053404829347,1.258304127361302,1.4020136434948423,1.6598213845318803,1.9359380817592962,2.392962746442233,2.5827528006735787,1.0155247224245036,1.2325513309265856,1.4242722809836825,1.5905761406531504,1.8606870976100018,2.3467515841154363,2.551746395806605,0.9423199730181253,1.116464019986466,1.2430876596011875,1.387781779927751,1.643192119101579,2.1416288180814536,2.5595267784103046,-0.8705468215012013,-0.650285771957403,-0.44317108147280676,-0.08354196168461107,-0.36007486252043447,2.193673311845254,1.6598213845318803,1.0499536421196725,-1.3209284131637908,-1.1070896043129097,-0.917865130873893,-1.834420713818124,-1.386207522631103,-1.4836462130989685,-1.241477646029582,-1.386207522631103,-1.3476225916553555,-1.5710336734608161,-1.35073550160931,-1.5049316833846318,,1.9261411948250098,-2.025885563684944,-1.4673114332825095,-0.03293377195488792,-0.815604060696377,0.0019336555143055583,-0.2998065027237918,0.35089628602573464,0.2573365760657705,-0.09153770879591426,0.0889339304848606,-0.0005290206925355358,0.5106096585897552,0.39963782445360974,0.591227718903903,0.250251656892555,0.63315595823032,1.1146695208029151,1.0621445660363222,-1.3575765244556708,-0.278710038687288,-1.1691209796813309,-0.015476581237129767,-0.9542884150899501,-0.30464405543985434,-0.300102348649032,0.6169886118766204,-1.534866699003286,1.536468420983863,1.4719641455551222,0.5632659979802294,1.0495676388180897,0.4572610530525002,1.1403425761988448,1.0960625665502004,0.8699287442718606,1.5896815377471043,1.9761437416756964,2.156809511399085,2.310194451674506,2.394912682336956,-0.5402133567746258,-0.47332479074890443,-0.9006787698284388,-1.0093740555055277,-0.7186696295661722,-0.01723359295180848,1.291651379240152
0.8672408088091539,0.9590994379144491,0.8587869128674697,0.9529562157182905,-0.8748375594909492,1,0.9384162342389553,1.199710575792974,1.3401584848293495,1.588451725504993,1.8863955149465643,2.3717043470178636,2.5658036557865938,1.0030952794402084,1.1913198322052778,1.3753308813545442,1.5399404761328355,1.8120448895966,2.3085891480459,2.5268709513704133,0.9291657282283817,1.067931170688626,1.1937892098319216,1.3279876809458722,1.5872785004865309,2.1011243654841087,2.533850467599449,-0.9148349943737767,-0.7348795909066519,-0.4726065778843521,-0.09281906667964528,-0.36153664046762585,2.078331542687399,1.588451725504993,1.0199897358907646,-1.317963708016579,-1.1669721376747673,-0.7279463729704015,-1.4764196467738353,-1.2035089771023928,-1.4777854076834671,-0.6684180167659906,-1.2035089771023928,1.0106629619614165,-0.6621662186539484,-1.0108160507596815,-1.1022172861375674,,2.0936834039862826,-1.8464502902136415,-1.3250118450283677,0.0038896833016668258,-0.7848523340142812,-0.4745997631008347,-0.08139670508787247,1.7006610028076585,0.48054334398334153,-0.18720640581968306,0.3444858365510101,0.10413681944686581,1.4961109444969407,0.5872333203630378,-0.26800909944147006,0.42152657238638436,0.7110395861133273,1.3803877812318652,1.2675996163987167,-1.4625302549464516,-0.22907742824403154,-1.207139652210405,-0.2257756967525599,-0.9673241039316147,-0.31283995156033656,-0.1936767757636799,0.6114375976289204,-1.5238450881782628,1.6000539208322269,1.4179112623375363,0.5971148902388648,1.0251168606162522,0.451668441937828,1.1212549465284707,1.0857346930773477,0.8528071572973047,1.6164139624265428,2.0310988726710875,2.189425364806459,2.3342347411661137,2.4104129491655786,-0.6844420581736426,-0.45900532033103025,-0.8039008566744485,-0.9508895524386521,-0.634104429705614,0.07630929354399324,1.3833661678162856
0.9705005807873189,1.0333339827094097,0.9894714410592906,1.0394571715513026,-0.8433538938398624,1,0.957824695655385,1.1496403541326874,1.2975101616631732,1.5286082068489986,1.8415398780629175,2.3502329702015134,2.5505261467346467,1.0243833534837927,1.1741992033293598,1.344260960001618,1.5033308357658557,1.7730953368257112,2.2753591595372136,2.5042891226325863,0.9693293591058485,1.0461896379618103,1.1634629691853968,1.2836516038703225,1.5406254669757093,2.064678095810696,2.510354061930093,-0.9492844601845007,-0.762272088217821,-0.5128907319346008,-0.09128121318680278,-0.3660057490038653,1.9678131835884753,1.5286082068489986,1.0048367909680787,-1.2699744820638912,-1.2046199598314102,-0.4600506007149842,-1.1892278360203796,-0.41227170037848215,-1.0622550774368797,0.804092646210211,-0.41227170037848215,1.0106629619614165,0.2915092403569152,-0.6371596593102943,-0.7683867655886756,,2.1789687158397624,-1.6095499630729158,-1.1552030435355758,-0.014647234703121266,-0.7533679578208051,-0.4296523519172402,-0.3437233247316103,0.13224239963683374,0.380653389670416,-0.18720640581968306,0.15616089727321886,-0.025395956306548395,0.25148944049352606,0.4114736493865746,-0.26800909944147006,0.24373115410693458,0.8210238984616254,1.2717777649935997,1.3268880737890087,-1.523133458904385,-0.2884692598418573,-1.3155124661721531,-0.12062613899484484,-0.9508125496529617,-0.2909839390772719,-0.12172764677021534,0.755774556556001,-1.5078751335080798,1.6037504111402974,1.5218584474454069,0.5487597141621645,1.08992350646295,0.46285366416717233,1.1520074775556104,1.1190138220907246,0.888477016769966,1.6188441828519473,2.025865050671527,2.1948613403743558,2.32221459642031,2.3856125222397817,-0.7457392691632724,-0.4305621380045971,-0.7023699658990087,-0.7631875900236166,-0.5778630276414084,0.20785892244224086,1.3661386470907402
1.1183861844537224,1.1100976970784149,1.1528599366076577,1.0953850904038884,-0.892156261263921,1,0.9869509982017799,1.1102121385189554,1.2758417577546606,1.4650790667339735,1.800061917182328,2.3289922058478165,2.5366910573267707,1.0576969595285892,1.170933488290841,1.324674298986154,1.4761584796380744,1.7408964919592196,2.24559880262601,2.483297661964416,1.0219463382648446,1.043970090555741,1.145731959890538,1.2505956042297832,1.5007727959990038,2.0311035527116217,2.4883407925762384,-0.9714234589501539,-0.8197392584709224,-0.5328665855673275,-0.09267190083809348,-0.3711124842003752,1.7944118481543223,1.4650790667339735,1.0292588664665487,-1.197972639607791,-1.2193470623131621,-0.18388942905493394,-1.0075092451554482,0.3596705052759194,-0.43813849550812833,0.7585882720660525,0.3596705052759194,1.0106629619614165,1.2451846993677786,-0.3003967710336287,-0.5316307821366932,,2.188438311647579,-1.3507356427073436,-0.98998874824091,-0.07455749041793863,-0.7230192508674895,-0.3532333786295404,-0.6896777282031835,-0.09239422429460639,-0.07501639198888693,-0.18720640581968306,-0.2805203927804343,-0.5136101424583339,-0.1740997853987023,-0.060526193692852955,-0.26800909944147006,-0.26970246976279766,0.8731217306266098,1.277630999401649,1.315147785196871,-1.4983412391034103,-0.28038304802807024,-1.3253110931126346,-0.18314749766159324,-0.9694967187385589,-0.3061615888178194,-0.22665372672650466,0.6974849362725708,-1.546338059424268,1.6229740786526943,1.5525230281414932,0.4842861460598976,1.1518821553671776,0.485224108625861,1.1732160673343965,1.1339321655521204,0.8956107845607038,1.594541978597911,2.0153974066724047,2.183989389238564,2.2981743069287024,2.3670122020454345,-0.7502463462338166,-0.6021796753923795,-0.6620485500480767,-0.6792957064460663,-0.5753748391677271,0.252146804461563,1.3325466835196331
0.972501739158987,0.9818619640808588,0.9600510045618355,1.0048032696785247,-0.5734445740063302,2,1.0075843975757672,1.0675538101038862,1.23656512311832,1.3971387322771938,1.7506935856829462,2.3067991476777716,2.521281445485639,1.0489364276557689,1.150863494418719,1.2952276568321441,1.4419361887587572,1.7039113237380865,2.2129593056543015,2.4606819076521207,1.0342730729836038,1.0318892319624688,1.1188305437808423,1.214327807659653,1.4571404102855852,1.9946749517202265,2.464583742895963,-0.8799420532727529,-0.8652037585804709,-0.5760227167563932,-0.08694729313697297,-0.3718845513951667,1.5880944764201124,1.3971387322771938,1.070456871968991,-1.159330984953222,-1.2228686819811416,-0.04887973883748721,-1.1775504642334114,0.6516697098366474,0.22505089255439495,0.08813817730537109,0.6516697098366474,0.5257189677518883,1.049076477628874,-0.6250091834174403,-0.7940681187710815,,2.2547081761883767,-1.460986859751204,-1.0652636161806102,-0.063984135151977,-0.7607846279293071,-0.37214363498422204,0.15299900483057532,-0.3012921251459986,0.7980473377688236,-0.14034826850191875,0.6018680069386322,0.04927684402431026,0.06688511648802949,0.36010625832978604,-0.2242466522672166,0.24401682813811582,0.7805033623333055,1.2363796330972938,1.2353138227703415,-1.1124090175349428,-0.04197921696638878,-1.2592683475337771,0.04704477742961864,-1.017294244491329,-0.3884256778708624,-0.39153756665781647,0.17010019947612873,-1.5476875827845475,1.3471904047437389,1.2955131606731942,0.5503714380768876,0.8646425336919226,0.4684462752818445,1.1392822225578054,1.098357801544472,0.8585142395644931,1.5021936024325757,1.9002533226820608,2.0888598168003876,2.1929980404029186,2.2678104943422475,-0.66100487915208,-0.5751910479771567,-0.7446917246555197,-0.8078340322966907,-0.6106990969178645,0.095928968605032,1.2237032432333137
1.030602037216469,1.0603345768107058,1.0582942478658375,1.0345066141409045,-0.7982001939802911,1,1.0450266678118123,1.0472839839656096,1.2116806470736559,1.3471716683830972,1.7078341876750895,2.285413233126997,2.505666895803986,1.0532515409769854,1.1401477100392263,1.27349795374493,1.4141335577080247,1.67156301081875,2.182654041001348,2.439086377661321,1.0497832344235647,1.033076752523796,1.1006758809481165,1.1874440409119553,1.4187389755815631,1.9601176643418643,2.441738886327295,-0.8650826632398405,-0.887122231109065,-0.6143823102729575,-0.09346218900615129,-0.37384775487907795,1.4520344023319498,1.3471716683830972,1.0894314043826794,-1.1051055777038656,-1.214094723482981,0.0992640071164701,-1.0749613367828863,0.4367703187545161,0.5285664843798006,0.24729843963031836,0.4367703187545161,0.6714269529131914,0.9118916247827404,-0.35737251712504803,-0.6762962467537603,,2.24973465327457,-1.2004379441487794,-0.9013825562993756,-0.11576227346259564,-0.7282494898421634,-0.46297957079549434,1.1255413955526334,0.2886804835189906,0.24451714844515718,-0.18720640581968306,0.5455618108447362,1.5713989612081019,-0.23364140991566396,0.27133455688785163,-0.26800909944147006,0.8707164628425037,0.779450880875428,1.2570053162494714,1.2869710925757432,-1.2129552422833327,-0.1657819081843806,-1.4193779117412755,-0.01263470129773468,-1.0077349515101899,-0.3380352901622159,-0.2221570777049404,0.3616234266303794,-1.5211459041715019,1.3434939144356683,1.3222800007360784,0.49879242987796246,0.9175800730440777,0.4773944797329933,1.1551887913050616,1.110980910011596,0.8656483475282217,1.572669994769279,1.9604422756770126,2.129629633559606,2.238073583199683,2.2957109746337685,-0.7556549590722482,-0.6443298197031749,-0.6434937153712372,-0.6762287258281899,-0.5216965466168563,0.1897069105264379,1.2552043702500926
1.0782296064622139,1.164509020887612,1.1590329746227492,1.207374726957996,-1.0776819907574573,1,1.0967871017295427,1.036704496231339,1.1898377641782878,1.3135498483347252,1.6834088858195166,2.2658559397506193,2.490611462251698,1.1152312765731127,1.1645830187834803,1.2779738895184998,1.407371720098633,1.6544004440197695,2.1606991378043685,2.4216097894768303,1.111276728715688,1.0703262755166507,1.108218781265557,1.1827565992797773,1.395285211375196,1.9329936263047607,2.422938910426753,-0.9099135209800867,-0.9332289793578737,-0.6622181121760471,-0.10227044034763551,-0.37629516925141804,1.3367814971570307,1.3135498483347252,1.1193199076696665,-0.9891081154794186,-1.1822798724622847,0.376873085948634,-0.5194350892874201,0.5927176729186792,0.6118761998195107,1.1626405259734798,0.5927176729186792,1.0106629619614165,0.9118916247827404,0.18669552431283468,0.05059957925890279,,2.161904027086607,-0.876294347741096,-0.6726385050691809,-0.1177031126723133,-0.7022181116449178,-0.40596048068899093,-0.4153805076596757,-0.29192513424714656,0.21371758440578012,-0.18720640581968306,0.007139859957569355,-0.03960801401789047,0.032253177191117324,0.48829032814202494,-0.26800909944147006,0.28251432835111956,1.0025769499456596,1.3514932431222844,1.4513351328656594,-1.0597944177350995,0.05617066435959003,-1.2892521459716562,0.05272853730840881,-1.0311992975098936,-0.38630078374757676,-0.463486695651281,0.3727267786866395,-1.55713465816511,1.3937708081741118,1.4132334779184175,0.4262598579093016,0.9420308512459151,0.4773944797329933,1.1254966139189613,1.0857346930773477,0.841392992762928,1.6164139624265428,1.9944621186741605,2.1867073770225116,2.283149125996448,2.3143112948281166,-0.7917120914385101,-0.6404791562190066,-0.6309012259350982,-0.6208054771271037,-0.5199879419341641,0.19914696574106777,1.2336614601246254
1.20623703697003,1.1921248183988125,1.2031636293689303,1.1477673397598407,-1.0563539749940656,2,1.1188223745438481,1.0578565252207361,1.1634820058660627,1.2867469694578533,1.653286089217448,2.2447616821378946,2.475370370725418,1.136171546471299,1.1731267566182253,1.2737908447199,1.3949117249486396,1.6338285012251936,2.1369273566309364,2.4031248824807756,1.1354282658150523,1.098312636538512,1.11066558468742,1.1751876530929048,1.369162327357463,1.9041704790259473,2.4030929953340285,-0.9569888894152152,-0.9754067833886395,-0.7229655571926333,-0.10649645566682667,-0.3782313770368733,1.261439903099255,1.2867469694578533,1.131201044108118,-0.9075203681758194,-1.1393877478701901,0.5103380421832951,-0.6555136062832652,0.7340012852293945,0.6413080963194807,0.45419736632010965,0.7340012852293945,0.5230402547495822,0.9108083705313141,0.3355633736930134,-0.1912567733792196,,2.058788874448171,-0.845235680393038,-0.6883105356553216,-0.18185986164138823,-0.7287458094416959,-0.40059582253831233,-0.05265140848004622,-0.5153792144770705,0.18895868375760538,-0.18720640581968306,0.10402982026696186,0.3810948471864129,-0.5896537268511144,0.22720627097312285,-0.26800909944147006,0.30535241046496236,0.9352181366414395,1.2799537114683357,1.4172882959484618,-1.1060732280302494,0.07847745557004494,-1.304733976537622,-0.01263470129773468,-1.0377171419307258,-0.3875152157431058,-0.5219458775800527,0.3005582992230992,-1.6005460652126595,1.175657572711044,1.1416710541009438,0.43754269389792044,0.7542571832001432,0.4885797019623377,1.1541281848376892,1.1167188606970009,0.8899037022935153,1.5751002151946822,1.9604422756770126,2.162245486966981,2.268123945064192,2.3298115616567396,-0.7331192298515884,-0.4305621380045971,-0.6429104092720531,-0.5944486840203798,-0.5367913137033667,0.17481930249695235,1.1717872853482867
