년/월/일,종가,대비,등락률(%),시가,고가,저가,거래량(천주),거래대금(원),상장시가총액(원)
2020-06-09,"2,188.92",4.63,0.21,"2,206.23","2,212.17","2,166.01","817,085","14,689,860,828,352","1,472,051,666,137,010"
2020-06-10,"2,195.69",6.77,0.31,"2,187.91","2,200.68","2,178.12","706,294","12,888,183,095,069","1,476,712,867,540,620"
2020-06-11,"2,176.78",-18.91,-0.86,"2,184.36","2,200.72","2,148.51","827,381","16,987,057,620,203","1,464,392,589,642,060"
2020-06-12,"2,132.30",-44.48,-2.04,"2,088.24","2,137.12","2,084.63","689,897","14,960,780,838,903","1,434,087,757,539,000"
2020-06-15,"2,030.82",-101.48,-4.76,"2,114.41","2,129.67","2,030.82","1,072,278","18,242,464,517,682","1,366,175,254,025,950"
2020-06-16,"2,138.05",107.23,5.28,"2,091.09","2,138.08","2,079.02","973,639","13,837,056,898,298","1,437,701,364,296,340"
2020-06-17,"2,141.05",3,0.14,"2,133.18","2,154.37","2,105.26","927,516","15,458,440,200,634","1,440,025,501,583,950"
2020-06-18,"2,133.48",-7.57,-0.35,"2,134.35","2,145.13","2,120.29","767,184","11,089,871,020,141","1,435,518,023,343,320"
2020-06-19,"2,141.32",7.84,0.37,"2,153.09","2,153.57","2,108.91","1,079,453","12,300,498,419,524","1,441,080,602,939,920"
2020-06-22,"2,126.73",-14.59,-0.68,"2,126.38","2,142.88","2,122.10","789,372","10,098,315,248,975","1,430,718,937,268,390"
2020-06-23,"2,131.24",4.51,0.21,"2,149.13","2,158.15","2,110.51","917,567","13,496,081,372,787","1,433,435,233,461,330"
2020-06-24,"2,161.51",30.27,1.42,"2,145.93","2,171.86","2,143.91","913,896","13,324,797,690,536","1,453,951,200,553,870"
2020-06-25,"2,112.37",-49.14,-2.27,"2,130.45","2,143.33","2,112.37","1,017,721","10,692,627,098,579","1,420,866,478,316,460"
2020-06-26,"2,134.65",22.28,1.05,"2,137.47","2,142.04","2,115.25","761,044","9,821,159,648,182","1,436,168,481,341,000"
2020-06-29,"2,093.48",-41.17,-1.93,"2,105.54","2,120.50","2,087.84","643,156","9,025,867,722,947","1,408,463,551,776,580"
2020-06-30,"2,108.33",14.85,0.71,"2,124.38","2,134.38","2,108.26","708,605","11,699,082,707,241","1,418,860,741,475,320"
2020-07-01,"2,106.70",-1.63,-0.08,"2,128.81","2,133.55","2,101.33","1,116,221","10,232,631,942,700","1,417,280,238,019,280"
2020-07-02,"2,135.37",28.67,1.36,"2,116.72","2,135.37","2,113.98","1,091,965","10,745,168,204,526","1,445,664,482,444,930"
2020-07-03,"2,152.41",17.04,0.8,"2,147.89","2,153.54","2,135.30","770,055","8,649,543,800,140","1,456,812,255,014,880"
2020-07-06,"2,187.93",35.52,1.65,"2,158.95","2,191.28","2,157.71","666,902","11,656,294,735,939","1,480,948,171,498,270"
2020-07-07,"2,164.17",-23.76,-1.09,"2,202.04","2,206.79","2,164.03","847,434","14,858,393,386,688","1,465,179,698,333,400"
2020-07-08,"2,158.88",-5.29,-0.24,"2,166.76","2,173.83","2,150.89","677,810","11,567,569,371,753","1,460,994,855,195,630"
2020-07-09,"2,167.90",9.02,0.42,"2,171.15","2,181.48","2,166.74","619,368","12,029,949,538,080","1,467,208,749,209,180"
2020-07-10,"2,150.25",-17.65,-0.81,"2,171.44","2,171.52","2,140.29","886,987","12,048,058,313,719","1,455,781,560,911,370"
2020-07-13,"2,186.06",35.81,1.67,"2,170.51","2,188.80","2,163.07","650,231","10,462,265,621,930","1,479,593,285,922,310"
2020-07-14,"2,183.61",-2.45,-0.11,"2,176.43","2,183.61","2,165.60","810,952","11,633,360,175,479","1,477,856,002,350,800"
2020-07-15,"2,201.88",18.27,0.84,"2,208.73","2,216.97","2,190.66","830,266","13,641,396,398,926","1,490,240,355,001,560"
2020-07-16,"2,183.76",-18.12,-0.82,"2,203.30","2,207.34","2,177.82","784,637","11,304,254,033,107","1,478,307,592,869,360"
2020-07-17,"2,201.19",17.43,0.8,"2,187.85","2,204.20","2,187.85","569,297","10,191,102,923,037","1,490,180,654,286,870"
2020-07-20,"2,198.20",-2.99,-0.14,"2,209.59","2,209.59","2,183.83","686,819","12,025,004,388,559","1,488,358,383,872,000"
2020-07-21,"2,228.83",30.63,1.39,"2,219.19","2,234.86","2,214.28","918,483","15,759,332,636,629","1,509,515,194,204,620"
2020-07-22,"2,228.66",-0.17,-0.01,"2,228.20","2,238.86","2,221.62","856,218","15,651,892,519,811","1,509,717,832,642,200"
2020-07-23,"2,216.19",-12.47,-0.56,"2,227.24","2,227.24","2,202.99","934,542","16,328,982,791,157","1,501,425,781,726,750"
2020-07-24,"2,200.44",-15.75,-0.71,"2,196.73","2,219.57","2,195.49","1,001,025","17,156,946,661,845","1,490,986,231,772,610"
2020-07-27,"2,217.86",17.42,0.79,"2,203.48","2,231.25","2,203.48","928,625","14,256,877,111,350","1,502,710,705,541,910"
2020-07-28,"2,256.99",39.13,1.76,"2,238.19","2,266.00","2,237.21","866,726","17,516,981,979,726","1,530,086,533,583,400"
2020-07-29,"2,263.16",6.17,0.27,"2,258.35","2,276.79","2,252.24","899,494","15,500,571,709,743","1,536,196,696,120,970"
2020-07-30,"2,267.01",3.85,0.17,"2,275.33","2,281.33","2,263.81","713,039","13,550,209,339,034","1,539,287,192,950,510"
2020-07-31,"2,249.37",-17.64,-0.78,"2,278.53","2,281.41","2,248.49","739,689","13,002,293,229,614","1,526,798,727,989,540"
2020-08-03,"2,251.04",1.67,0.07,"2,251.65","2,254.38","2,237.04","648,462","13,612,906,120,002","1,528,025,690,762,960"
2020-08-04,"2,279.97",28.93,1.29,"2,272.33","2,284.66","2,269.69","722,906","15,287,235,291,908","1,548,269,501,517,690"
2020-08-05,"2,311.86",31.89,1.4,"2,289.23","2,312.14","2,283.95","841,299","17,883,091,283,569","1,569,777,969,023,670"
2020-08-06,"2,342.61",30.75,1.33,"2,322.64","2,352.48","2,322.64","797,147","17,831,685,624,449","1,590,672,220,686,180"
2020-08-07,"2,351.67",9.06,0.39,"2,349.25","2,362.24","2,333.62","812,595","17,585,764,473,385","1,598,022,872,221,560"
2020-08-10,"2,386.38",34.71,1.48,"2,353.92","2,390.51","2,349.33","784,617","19,511,321,883,161","1,621,675,150,702,310"
2020-08-11,"2,418.67",32.29,1.35,"2,396.11","2,429.36","2,396.11","843,438","19,680,402,218,094","1,643,244,636,026,510"
2020-08-12,"2,432.35",13.68,0.57,"2,414.78","2,432.35","2,393.27","763,735","16,680,055,518,488","1,652,303,924,857,370"
2020-08-13,"2,437.53",5.18,0.21,"2,455.28","2,458.17","2,412.49","907,219","18,250,022,567,058","1,656,293,275,231,280"
2020-08-14,"2,407.49",-30.04,-1.23,"2,427.85","2,435.00","2,383.69","968,125","16,595,686,362,692","1,636,857,790,126,830"
2020-08-18,"2,348.24",-59.25,-2.46,"2,405.84","2,419.65","2,336.78","909,750","17,572,479,450,022","1,596,724,896,699,320"
2020-08-19,"2,360.54",12.3,0.52,"2,370.87","2,380.10","2,353.17","637,965","12,367,503,045,993","1,604,983,684,782,220"
2020-08-20,"2,274.22",-86.32,-3.66,"2,339.91","2,357.08","2,270.85","903,744","17,101,785,025,778","1,546,235,567,296,680"
2020-08-21,"2,304.59",30.37,1.34,"2,306.16","2,329.34","2,280.97","865,736","14,111,672,142,563","1,566,780,398,603,400"
2020-08-24,"2,329.83",25.24,1.1,"2,309.38","2,332.33","2,283.48","649,277","11,654,192,722,499","1,583,436,465,121,660"
2020-08-25,"2,366.73",36.9,1.58,"2,352.15","2,369.78","2,340.97","771,585","13,567,979,759,561","1,608,120,252,926,560"
2020-08-26,"2,369.32",2.59,0.11,"2,367.74","2,374.68","2,336.98","956,478","14,435,847,151,150","1,610,120,509,376,740"
2020-08-27,"2,344.45",-24.87,-1.05,"2,371.95","2,373.36","2,344.38","913,917","15,184,934,096,620","1,593,246,017,303,190"
2020-08-28,"2,353.80",9.35,0.4,"2,362.22","2,379.26","2,345.28","1,297,312","15,539,938,168,140","1,599,550,088,938,580"
2020-08-31,"2,326.17",-27.63,-1.17,"2,377.09","2,381.50","2,326.06","1,647,818","19,494,383,573,469","1,581,099,787,409,820"
2020-09-01,"2,349.55",23.38,1.01,"2,340.19","2,355.90","2,331.23","1,085,245","16,664,315,188,856","1,596,297,722,994,900"
2020-09-02,"2,364.37",14.82,0.63,"2,363.43","2,369.57","2,341.29","1,429,273","15,793,103,441,693","1,605,940,739,103,530"
2020-09-03,"2,395.90",31.53,1.33,"2,383.26","2,401.78","2,382.23","981,546","17,420,976,999,156","1,627,702,404,391,310"
2020-09-04,"2,368.25",-27.65,-1.15,"2,332.68","2,371.02","2,332.68","1,351,039","19,692,978,202,805","1,609,097,990,279,870"
2020-09-07,"2,384.22",15.97,0.67,"2,369.85","2,387.49","2,362.42","1,197,385","17,183,375,926,104","1,620,531,147,584,950"
2020-09-08,"2,401.91",17.69,0.74,"2,402.66","2,407.56","2,391.43","979,357","17,297,863,872,467","1,633,223,139,885,410"
2020-09-09,"2,375.81",-26.1,-1.09,"2,372.53","2,388.85","2,369.12","946,247","15,502,530,521,592","1,615,470,588,593,280"
2020-09-10,"2,396.48",20.67,0.87,"2,404.83","2,406.68","2,388.56","1,064,574","15,782,939,154,843","1,630,210,829,012,950"
2020-09-11,"2,396.69",0.21,0.01,"2,389.76","2,397.56","2,374.00","882,880","12,068,892,326,762","1,630,532,301,019,890"
2020-09-14,"2,427.91",31.22,1.3,"2,418.33","2,429.07","2,410.79","963,083","12,021,767,344,457","1,652,166,907,017,390"
2020-09-15,"2,443.58",15.67,0.65,"2,434.59","2,444.57","2,423.79","849,969","11,840,594,190,854","1,662,644,696,534,400"
2020-09-16,"2,435.92",-7.66,-0.31,"2,442.72","2,450.53","2,429.94","772,938","11,855,356,972,071","1,657,263,234,612,980"
2020-09-17,"2,406.17",-29.75,-1.22,"2,430.77","2,437.02","2,398.69","853,740","14,235,035,868,846","1,636,916,706,307,130"
2020-09-18,"2,412.40",6.23,0.26,"2,413.53","2,417.81","2,396.33","756,517","13,965,196,874,371","1,640,898,100,271,010"
2020-09-21,"2,389.39",-23.01,-0.95,"2,412.44","2,427.17","2,379.38","1,041,993","14,215,076,014,331","1,625,769,302,772,280"
2020-09-22,"2,332.59",-56.8,-2.38,"2,388.14","2,388.49","2,323.58","1,051,028","17,896,725,781,419","1,587,733,595,560,950"
2020-09-23,"2,333.24",0.65,0.03,"2,352.56","2,354.46","2,287.44","735,042","13,562,935,251,189","1,587,924,102,514,890"
2020-09-24,"2,272.70",-60.54,-2.59,"2,295.62","2,309.74","2,268.88","714,881","12,469,005,382,919","1,547,321,102,894,250"
2020-09-25,"2,278.79",6.09,0.27,"2,295.19","2,296.36","2,267.63","697,962","10,181,604,242,046","1,551,915,293,505,290"
2020-09-28,"2,308.08",29.29,1.29,"2,301.16","2,314.81","2,291.32","605,977","8,971,171,704,466","1,571,128,314,429,550"
2020-09-29,"2,327.89",19.81,0.86,"2,331.51","2,339.83","2,320.04","646,218","9,487,146,664,002","1,584,465,079,441,890"
