년/월/일,종가,대비,등락률(%),시가,고가,저가,거래량(천주),거래대금(원),상장시가총액(원)
2019-09-05,632.99,3.68,0.58,633.19,634.96,631.38,"948,696","5,023,655,216,351","221,496,777,139,205"
2019-09-04,629.31,9.29,1.5,619.61,629.31,619.46,"792,568","3,955,113,050,918","219,361,174,674,080"
2019-09-03,620.02,0.21,0.03,619.86,623.34,619.28,"777,380","3,728,694,223,690","216,093,197,893,145"
2019-09-02,619.81,9.26,1.52,609.46,619.9,608.97,"683,775","3,577,065,689,618","216,055,268,206,340"
2019-08-30,610.55,10.98,1.83,607.14,611.11,606.65,"787,576","3,705,439,647,747","212,772,631,897,591"
2019-08-29,599.57,-3.33,-0.55,604.19,605.39,595.26,"681,487","3,605,905,577,977","208,866,574,935,509"
2019-08-28,602.9,14.58,2.48,590.67,602.9,590.36,"698,491","3,908,017,106,616","209,884,833,126,731"
2019-08-27,588.32,5.41,0.93,592.38,596.43,587.42,"651,147","3,241,330,547,057","204,893,443,109,570"
2019-08-26,582.91,-26.07,-4.28,594.25,598.08,582.77,"711,379","3,917,963,814,228","202,842,694,120,796"
2019-08-23,608.98,-3.27,-0.53,606.28,612.63,605.93,"706,441","3,806,195,546,938","211,789,012,084,086"
2019-08-22,612.25,-3.71,-0.6,618.34,618.73,611.67,"850,918","3,931,125,815,518","212,800,968,802,061"
2019-08-21,615.96,8.95,1.47,605.83,615.96,604.83,"821,038","3,531,843,672,807","213,809,009,611,395"
2019-08-20,607.01,12.36,2.08,597.15,607.87,595.62,"914,620","3,639,424,352,108","210,746,710,801,948"
2019-08-19,594.65,3.08,0.52,596.42,597.59,591.21,"706,961","3,393,083,985,576","206,354,181,149,146"
