Date,High,Low,Open,Close,Volume,Adj Close,,,Date,High,Low,Open,Close
2019-03-04,140.223999,136.6799927,138.4499969,139.2299957,1415500,139.2299957,,,2019-03-15,36400,35150,36250,35700
2019-03-05,146.1999969,139.4199982,139.4199982,143.6000061,1712600,143.6000061,,,2019-03-18,36600,35150,35150,36500
2019-03-06,146.6000061,142.3930054,143.8500061,145.1199951,1233700,145.1199951,,,2019-03-19,36700,35950,36600,36150
2019-03-07,145,138.3999939,144.1000061,140.1799927,1588800,140.1799927,,,2019-03-20,36300,35400,36100,36000
2019-03-08,141.25,138.1000061,138.3899994,140.1799927,1129100,140.1799927,,,2019-03-21,35800,33200,33900,35400
2019-03-11,147.3899994,140.1499939,140.1799927,146.3600006,1523700,146.3600006,,,2019-03-22,35900,34750,35000,35150
2019-03-12,147.7899933,144.8200073,146.6199951,145.3300018,796100,145.3300018,,,2019-03-25,37050,34700,34800,35500
2019-03-13,147.2200012,143.2299957,146.9600067,143.4900055,1266900,143.4900055,,,2019-03-26,37300,35050,36150,36600
2019-03-14,144.5500031,140.0099945,144.2400055,140.2400055,1184500,140.2400055,,,2019-03-27,37100,35750,36650,36150
2019-03-15,144.4700012,140.6000061,141.6100006,141.9100037,1346500,141.9100037,,,2019-03-28,36750,35850,36200,36150
2019-03-18,143.3249969,138.1000061,141.9199982,139.1799927,1151900,139.1799927,,,2019-03-29,37750,36050,36300,37700
2019-03-19,142.4850006,139.0700073,140.6300049,141.5500031,1682600,141.5500031,,,2019-04-01,38300,36650,38250,37050
2019-03-20,144.3800049,139.6999969,141.3899994,143.8999939,1138800,143.8999939,,,2019-04-02,37550,36550,37000,36650
2019-03-21,145,141.5200043,142.4199982,143.9900055,1106300,143.9900055,,,2019-04-03,38000,36800,37000,37850
2019-03-22,142.8500061,137.0299988,142.75,139,2242700,139,,,2019-04-04,38700,37350,37850,38050
2019-03-25,143.4900055,135.6999969,137.75,142.1000061,1906800,142.1000061,,,2019-04-05,39000,37550,38500,37750
2019-03-26,143,136.3999939,142.1000061,137.4499969,1775800,137.4499969,,,2019-04-08,39450,38000,38500,38700
2019-03-27,138.5399933,131.7799988,138.0299988,133.3500061,2071900,133.3500061,,,2019-04-09,38950,37500,38950,38200
2019-03-28,137.8800049,132.9700012,133.8500061,137.6399994,1248200,137.6399994,,,2019-04-10,38450,37500,38150,37650
2019-03-29,139.7100067,135.1000061,135.5899963,138.8000031,1666100,138.8000031,,,2019-04-11,38250,37600,38050,38050
2019-04-01,141,137.9499969,139.9299927,140.0599976,1473000,140.0599976,,,2019-04-12,38150,37600,37700,37700
2019-04-02,143.5,139.5,140.6499939,142.5500031,1361600,142.5500031,,,2019-04-15,38100,36800,38100,37300
2019-04-03,145.5099945,142.5500031,143.1900024,143.8200073,1367200,143.8200073,,,2019-04-16,38600,37450,37900,37600
2019-04-04,143.5800018,138.8699951,143.3899994,140.2700043,1289700,140.2700043,,,2019-04-17,38100,37300,37900,37950
2019-04-05,144.25,140.9100037,141.4400024,141.1300049,2196600,141.1300049,,,2019-04-18,38200,37000,38150,37100
2019-04-08,144.3600006,139.7799988,140.8500061,142.2799988,753700,142.2799988,,,2019-04-19,37500,36500,37000,36550
2019-04-09,143.3699951,140.6300049,141.7100067,141.3399963,907100,141.3399963,,,2019-04-22,38000,36750,36750,37200
2019-04-10,145.4400024,140.4700012,141.3500061,143.5700073,1056700,143.5700073,,,2019-04-23,37800,37300,37450,37400
2019-04-11,144.3560028,140.5,143.7100067,141.8000031,913400,141.8000031,,,2019-04-24,37350,36450,37350,36800
2019-04-12,146.1999969,142.2599945,142.7100067,144.9499969,904700,144.9499969,,,2019-04-25,36650,35500,36400,35700
2019-04-15,141.9499969,137.1999969,141,138.5500031,2024200,138.5500031,,,2019-04-26,36150,35100,35450,35100
2019-04-16,140.4900055,136.8500061,138.6699982,139.4100037,1172600,139.4100037,,,2019-04-29,35600,34900,35200,35150
2019-04-17,140.1999969,136.6699982,139.9100037,137.6900024,972100,137.6900024,,,2019-04-30,36200,35000,35000,36000
2019-04-18,139.75,134.6600037,137.4600067,139.6499939,1119200,139.6499939,,,2019-05-02,36200,35450,36000,36200
2019-04-22,136.9049988,133.9499969,136.1999969,135.9199982,1634100,135.9199982,,,2019-05-03,36100,35600,36000,35800
2019-04-23,139.8500061,134.4299927,134.9600067,138.7899933,1704500,138.7899933,,,2019-05-07,35900,35050,35500,35100
2019-04-24,138.7899933,134.1399994,138.4799957,135.6199951,1693400,135.6199951,,,2019-05-08,35650,34800,34850,35200
2019-04-25,136.3500061,132.2109985,134.5,132.8200073,1675200,132.8200073,,,2019-05-09,35250,33650,35000,33700
2019-04-26,139.2250061,133.2299957,134,138.25,2844600,138.25,,,2019-05-10,34700,33200,33700,33950
2019-04-29,145.4600067,134.2100067,144.3999939,138.1399994,6689600,138.1399994,,,2019-05-13,34450,33450,33450,33550
2019-04-30,140.8300018,133.8000031,138.3500061,135.7700043,1678600,135.7700043,,,2019-05-14,33650,31500,32350,33400
2019-05-01,137.2899933,135.0700073,136.5,136.5,1482300,136.5,,,2019-05-15,34900,32700,33600,34750
2019-05-02,136.6999969,131.8600006,136.5,132.6999969,1287700,132.6999969,,,2019-05-16,35400,34400,35050,35200
2019-05-03,137.2400055,132.7700043,132.7700043,136.1699982,1411300,136.1699982,,,2019-05-17,35550,34650,35300,34800
2019-05-06,137.3450012,131.9400024,132.9600067,137,1157800,137,,,2019-05-20,36200,34850,34850,35850
2019-05-07,137.2700043,134.3600006,135.1300049,136.0599976,1014000,136.0599976,,,2019-05-21,36200,34150,36200,34600
2019-05-08,137.8999939,134.5,135.5700073,137.7100067,847500,137.7100067,,,2019-05-22,34850,34200,34600,34400
2019-05-09,136.4299927,132.4499969,135.6100006,134.8300018,1304300,134.8300018,,,2019-05-23,34650,33450,34500,33750
2019-05-10,138.1799927,134.3399963,134.6900024,137.8500061,1296800,137.8500061,,,2019-05-24,34100,32800,33250,32800
2019-05-13,134.6799927,132.0299988,133.9900055,132.3899994,1371600,132.3899994,,,2019-05-27,32000,28300,31850,28700
2019-05-14,135.2400055,131.0099945,134.2100067,133.5800018,1130600,133.5800018,,,2019-05-28,29850,28800,29150,29100
2019-05-15,136.6499939,131.3300018,132.1499939,136.4299927,906100,136.4299927,,,2019-05-29,29500,28600,28800,29300
2019-05-16,138.1600037,135.0500031,136.4299927,135.4299927,1032300,135.4299927,,,2019-05-30,30950,29250,29350,30300
2019-05-17,135,131.9900055,133.7299957,132.7599945,991300,132.7599945,,,2019-05-31,30800,29800,30500,30600
2019-05-20,133.4400024,130.9850006,131.5,131.5200043,1057000,131.5200043,,,2019-06-03,31900,30450,30500,31900
2019-05-21,134.8500061,132.0800018,132.75,132.2400055,904100,132.2400055,,,2019-06-04,32150,31000,31950,31800
2019-05-22,132.6600037,126.6100006,132.0500031,127.0899963,2023000,127.0899963,,,2019-06-05,32200,31150,32200,31900
2019-05-23,124.8099976,120.0500031,124.5500031,121.5800018,2096400,121.5800018,,,2019-06-07,32450,31700,31700,32250
2019-05-24,125.5699997,122.3199997,122.9000015,124.6500015,1227800,124.6500015,,,2019-06-10,32750,32000,32250,32700
2019-05-28,125.7799988,123.6900024,124.3399963,124.3600006,678000,124.3600006,,,2019-06-11,33850,32400,32600,33300
2019-05-29,126,122.5199966,123.1200027,125.6699982,1013700,125.6699982,,,2019-06-12,33800,31750,33100,31950
2019-05-30,128.625,125.8249969,126.1699982,127.6100006,980600,127.6100006,,,2019-06-13,32450,30650,31650,31250
2019-05-31,127.2699966,124.8099976,125.4400024,125.5800018,1073300,125.5800018,,,2019-06-14,30500,29100,30250,29500
2019-06-03,127.1299973,121.3300018,125.5199966,122.8099976,1399300,122.8099976,,,2019-06-17,30800,28700,30400,28950
2019-06-04,127.9899979,123.1500015,123.9400024,127.6100006,1351900,127.6100006,,,2019-06-18,29050,28050,29050,28300
2019-06-05,134.8999939,128.8600006,128.8600006,131,2283600,131,,,2019-06-19,29100,28300,28300,29000
2019-06-06,135.6829987,129.0099945,131.6199951,135.4100037,2333900,135.4100037,,,2019-06-20,29450,28550,29150,29400
2019-06-07,140.6300049,135.0449982,135.5,140.0800018,1643500,140.0800018,,,2019-06-21,29400,28900,29200,29200
2019-06-10,146.5899963,138.4700012,141,139.2299957,1753100,139.2299957,,,2019-06-24,29250,27950,29050,28250
2019-06-11,142.4799957,137.2100067,140.3399963,138.6000061,1483100,138.6000061,,,2019-06-25,28950,27950,28000,28750
2019-06-12,142.5599976,137.9700012,138.2799988,142.5,1607600,142.5,,,2019-06-26,29000,28350,28650,28400
2019-06-13,145,140.5599976,143.0099945,144.8500061,1104700,144.8500061,,,2019-06-27,29500,28400,28400,29150
2019-06-14,145,141.5,144,144.5899963,1109400,144.5899963,,,2019-06-28,29550,28650,29300,28950
2019-06-17,149.8500061,144.6670074,145,149.5,2405500,149.5,,,2019-07-01,29400,28400,29100,28500
2019-06-18,151.2599945,146.8699951,150.2299957,147.0099945,1560000,147.0099945,,,2019-07-02,29800,28200,28250,29000
2019-06-19,149.5399933,146.2299957,147.5,149.3000031,1007000,149.3000031,,,2019-07-03,29300,28350,29300,28550
2019-06-20,154.2949982,149.0709991,150.9600067,149.7700043,1664300,149.7700043,,,2019-07-04,29150,28500,28550,28850
2019-06-21,149.3399963,147.2299957,148.7799988,148.3099976,2648000,148.3099976,,,2019-07-05,29200,28600,29000,29050
2019-06-24,152.3809967,142.5,143,150.0399933,2886800,150.0399933,,,2019-07-08,29300,27600,28800,27950
2019-06-25,150.2649994,143.5,149.2899933,144.1600037,1996600,144.1600037,,,2019-07-09,28700,27700,27850,27700
2019-06-26,145.9499969,141.5200043,143.7899933,142.1000061,1468300,142.1000061,,,2019-07-10,29150,27750,27750,28600
2019-06-27,144.9900055,142.1000061,143.6000061,143.25,1490900,143.25,,,2019-07-11,29850,28600,28600,29850
2019-06-28,146.2200012,142.6799927,143.7400055,146.2200012,9156200,146.2200012,,,2019-07-12,29800,28350,29500,28500
2019-07-01,148.6999969,143.1499939,148.1000061,145.2899933,1295800,145.2899933,,,2019-07-15,28800,28000,28800,28150
2019-07-02,146.4299927,142.5800018,145.3000031,146.4299927,1144200,146.4299927,,,2019-07-16,28400,27900,28150,28250
2019-07-03,147.6799927,144.8099976,147.0200043,145.8600006,576700,145.8600006,,,2019-07-17,28150,27450,28100,27550
2019-07-05,146.4299927,144.6529999,145.5200043,146.3099976,679600,146.3099976,,,2019-07-18,27450,25750,26950,27000
2019-07-08,145.4230042,142.7599945,145.3699951,144.2899933,1306700,144.2899933,,,2019-07-19,28300,27000,27000,27800
2019-07-09,147.3000031,144.3899994,144.3899994,147.2400055,1349700,147.2400055,,,2019-07-22,28000,27200,28000,27750
2019-07-10,152.5,148.2200012,148.3000031,151.3600006,1196400,151.3600006,,,2019-07-23,28200,27300,27750,27350
2019-07-11,152.9600067,149.75,151.3600006,151.4600067,945500,151.4600067,,,2019-07-24,27700,27150,27350,27150
2019-07-12,153.3000031,150.4799957,151,152.3000031,952000,152.3000031,,,2019-07-25,27100,26350,26900,26550
2019-07-15,154.3800049,151.0099945,152.0700073,154.2700043,548300,154.2700043,,,2019-07-26,26500,25150,26000,25250
2019-07-16,156.8000031,148.8800049,154.5399933,151.4499969,1393700,151.4499969,,,2019-07-29,25500,24300,25000,24350
2019-07-17,152.3099976,147.2799988,151.1100006,148.0899963,1164100,148.0899963,,,2019-07-30,25500,24300,24300,25250
2019-07-18,147.9700012,143.5899963,147.5200043,145.1999969,1406400,145.1999969,,,2019-07-31,25350,24350,24800,25000
2019-07-19,146.2400055,143.6100006,145.6999969,144.1100006,907000,144.1100006,,,2019-08-01,25600,24450,24600,24800
2019-07-22,146.9499969,143.8200073,145.2299957,146.7599945,904000,146.7599945,,,2019-08-02,25350,24150,24150,24800
2019-07-23,151.6649933,146.5200043,146.6499939,148.7400055,1016400,148.7400055,,,2019-08-05,24700,22300,24500,22300
2019-07-24,152.7599945,147.9199982,148.7100067,152.3399963,1202400,152.3399963,,,2019-08-06,24000,21150,21150,22500
2019-07-25,155.2599945,152.0700073,152.8399963,152.9700012,955700,152.9700012,,,2019-08-07,23750,22500,22500,23450
2019-07-26,156.5500031,153.3549957,153.4400024,155.3800049,896600,155.3800049,,,2019-08-08,26000,23350,23500,26000
2019-07-29,156.3899994,153.5299988,155.25,153.8899994,1079000,153.8899994,,,2019-08-09,25050,23050,25000,23150
2019-07-30,156.2050018,151.5200043,151.9400024,155.1999969,2009600,155.1999969,,,2019-08-12,23400,22500,22900,23050
2019-07-31,155.6799927,145.6699982,148.9199982,154.9400024,5241300,154.9400024,,,2019-08-13,22600,21200,22100,22150
2019-08-01,161.3800049,154.2100067,154.9400024,155.6100006,3540500,155.6100006,,,2019-08-14,22600,21250,22400,21400
2019-08-02,156.5829926,151.0149994,154.3500061,153.4700012,953900,153.4700012,,,2019-08-16,21250,20400,20950,21000
2019-08-05,150.8099976,146.6900024,149.75,150,1552800,150,,,2019-08-19,21650,20600,20900,21400
2019-08-06,153,148.7899933,150.9199982,151.4400024,1088900,151.4400024,,,2019-08-20,21550,21100,21150,21350
2019-08-07,151.8200073,148.1699982,149.3699951,151.7799988,953200,151.7799988,,,2019-08-21,22500,21200,21350,22450
2019-08-08,157.9400024,152.4799957,153,157.6600037,941500,157.6600037,,,2019-08-22,22450,21400,22450,21600
2019-08-09,157.5,154.5,156.7599945,155.0099945,466700,155.0099945,,,2019-08-23,21650,21000,21400,21250
2019-08-12,154.1900024,149.0099945,153.75,151.0700073,724200,151.0700073,,,2019-08-26,20850,19300,20600,19450
2019-08-13,154.6820068,149.2400055,150.4199982,152.8200073,1232600,152.8200073,,,2019-08-27,20300,19550,19600,20000
2019-08-14,149.9100037,143.5200043,149.9100037,147.1499939,1320800,147.1499939,,,2019-08-28,20900,19900,19950,20800
2019-08-15,148.2050018,145.2700043,146.8300018,145.3699951,785200,145.3699951,,,2019-08-29,21150,20600,20800,20750
2019-08-16,148.7299957,146.4299927,146.6300049,147.7400055,641300,147.7400055,,,2019-08-30,21650,21000,21150,21200
2019-08-19,151.4839935,147.7200012,149.8399963,150.1000061,659200,150.1000061,,,2019-09-02,22200,20850,20850,21900
2019-08-20,150.6799927,147.8699951,149.5599976,148.1100006,740900,148.1100006,,,2019-09-03,22450,21700,21800,21750
2019-08-21,149,145.1100006,148.7799988,145.7599945,968800,145.7599945,,,2019-09-04,22350,21550,21950,22200
2019-08-22,145.75,140.5099945,145.3800049,140.9499969,1410600,140.9499969,,,2019-09-05,22550,21900,22450,22300
2019-08-23,140.1199951,135.2599945,140,138.0200043,1485800,138.0200043,,,2019-09-06,22650,21850,22400,21850
2019-08-26,140.3300018,136.7299957,138.6699982,137.8200073,684700,137.8200073,,,2019-09-09,22350,21850,22100,22150
2019-08-27,139.8399963,132.8099976,139.6399994,133.8800049,1760900,133.8800049,,,2019-09-10,22750,22100,22150,22600
2019-08-28,133.6100006,130.0200043,133.5,132.6699982,1461400,132.6699982,,,2019-09-11,23500,22400,22550,23500
2019-08-29,137.3899994,133.6600037,134.4600067,136.3500061,792100,136.3500061,,,2019-09-16,23250,22500,23050,23000
2019-08-30,138.2400055,133,136.6999969,134.9499969,678900,134.9499969,,,2019-09-17,23200,22450,23050,22750
2019-09-03,135.1100006,132.5,134.3800049,133.4100037,885200,133.4100037,,,2019-09-18,23350,22600,22800,22750
2019-09-04,134.7899933,131.4900055,133.6999969,133.4499969,1260900,133.4499969,,,2019-09-19,23100,22400,22800,22550
2019-09-05,136.5,134.3099976,135.6199951,135.6799927,701200,135.6799927,,,2019-09-20,27550,22250,22600,24200
2019-09-06,136.6900024,134.7200012,135.5299988,136.0599976,937100,136.0599976,,,2019-09-23,24950,24150,24400,24500
2019-09-09,136.2700043,133.8600006,136.2700043,134.1000061,818000,134.1000061,,,2019-09-24,24700,23700,24500,23750
2019-09-10,133.5700073,129.4700012,133.1699982,130,1753800,130,,,2019-09-25,23700,22550,23500,22700
2019-09-11,133.1900024,129.2599945,130.1000061,132,1180400,132,,,2019-09-26,24300,22850,22850,23700
2019-09-12,133.1799927,128.4799957,132.1699982,128.5500031,1187000,128.5500031,,,2019-09-27,24450,23750,24000,23900
2019-09-13,131.8000031,127.75,129,130.6300049,1221800,130.6300049,,,2019-09-30,24200,22850,24100,23050
2019-09-16,130.9900055,128.1600037,129.9199982,128.1699982,892600,128.1699982,,,2019-10-01,24200,22800,23200,24200
2019-09-17,130.4299927,125.3300018,129.0500031,129.0800018,1850500,129.0800018,,,2019-10-02,23850,23200,23600,23200
2019-09-18,130.4499969,126.0299988,129.2299957,127.9800034,915900,127.9800034,,,2019-10-04,23250,22450,23250,22850
2019-09-19,128.5299988,123.9000015,127.6100006,124.3899994,2478000,124.3899994,,,2019-10-07,23700,22850,23000,23400
2019-09-20,125.8700027,120.6299973,124,120.6999969,2380400,120.6999969,,,2019-10-08,23900,22900,23400,23800
2019-09-23,122.1149979,119.2600021,120.8700027,121.6100006,1510000,121.6100006,,,2019-10-10,23700,23000,23550,23550
2019-09-24,121,115,120.8600006,116.8000031,2444200,116.8000031,,,2019-10-11,25200,23650,23800,23950
2019-09-25,118.8399963,114.7600021,116.9000015,118.2200012,1363000,118.2200012,,,2019-10-14,25850,24150,24350,25650
2019-09-26,119.1900024,114.7600021,118,116.1999969,1378900,116.1999969,,,2019-10-15,26700,25350,25600,26000
2019-09-27,117.2300034,111.3040009,116.7399979,112.2399979,1837200,112.2399979,,,2019-10-16,26500,25750,26150,25800
2019-09-30,115.6699982,110.75,112.0500031,114,1370900,114,,,2019-10-17,26300,24800,26150,25250
2019-10-01,117.4199982,112.2699966,117.4100037,112.5199966,1573200,112.5199966,,,2019-10-18,25200,24350,25200,24750
2019-10-02,115,112.3820038,113.2200012,113.9000015,2046500,113.9000015,,,2019-10-21,25450,24400,24850,24900
2019-10-03,115.1699982,110.5699997,114,114.8199997,1363700,114.8199997,,,2019-10-22,26550,24850,25100,26400
2019-10-04,117.1699982,113.8899994,116.0999985,116.4199982,2040500,116.4199982,,,2019-10-23,26800,25850,26700,26350
2019-10-07,117.7200012,115.2919998,116.5,115.8600006,1138600,115.8600006,,,2019-10-24,26750,25800,26450,26400
2019-10-08,116.2099991,113.9700012,115,115.0800018,1248500,115.0800018,,,2019-10-25,26550,25550,26450,25850
2019-10-09,116.3300018,113.8499985,115.6100006,114.2399979,934500,114.2399979,,,2019-10-28,26700,25900,26200,26000
2019-10-10,115,112.0299988,114.0899963,112.5199966,760200,112.5199966,,,2019-10-29,26100,25500,26000,25700
2019-10-11,118.1100006,114.8300018,115,115.4899979,1353500,115.4899979,,,2019-10-30,26900,25700,25900,26750
2019-10-14,116.2699966,113.7200012,115.1800003,115.1699982,594800,115.1699982,,,2019-10-31,27000,26400,27000,26750
2019-10-15,119.0999985,114.9899979,115.6299973,118.5899963,1501700,118.5899963,,,2019-11-01,27500,26650,26900,26900
2019-10-16,118.7099991,115.6299973,118.0199966,116.5599976,1062300,116.5599976,,,2019-11-04,27300,26800,26900,27050
2019-10-17,119.1100006,116.8099976,117.0299988,117.8300018,1134000,117.8300018,,,2019-11-05,27150,26500,27150,26900
2019-10-18,117.9700012,114.2600021,117.9100037,115.3300018,802600,115.3300018,,,2019-11-06,27050,26300,26900,26500
2019-10-21,120.0599976,115.4800034,115.7300034,119,1155700,119,,,2019-11-07,26900,26150,26200,26650
2019-10-22,119.9499969,117.1100006,119.6299973,118.0100021,1128200,118.0100021,,,2019-11-08,26800,24700,26700,25400
2019-10-23,119.3000031,117.1999969,118.3300018,118.2300034,719300,118.2300034,,,2019-11-11,26100,24850,24900,26050
2019-10-24,119.4199982,117.0199966,119.2099991,118.8300018,862600,118.8300018,,,2019-11-12,26200,25400,25900,26150
2019-10-25,122,118.3199997,119.5299988,120.6900024,2319700,120.6900024,,,2019-11-13,26400,25500,25900,25550
2019-10-28,143.1499939,129.3399963,131.1100006,140.1999969,10797600,140.1999969,,,2019-11-14,25700,24850,25600,25400
2019-10-29,137.9100037,134.0899963,137.8699951,135.9900055,2570000,135.9900055,,,2019-11-15,25550,25000,25400,25400
2019-10-30,140.8999939,135.4600067,135.8600006,140.4499969,1644500,140.4499969,,,2019-11-18,25850,25200,25550,25450
2019-10-31,144.6199951,138.8899994,141.8000031,144.3000031,1943600,144.3000031,,,2019-11-19,25600,24750,25400,24850
2019-11-01,147.1100006,143.0399933,145,146.9199982,1851300,146.9199982,,,2019-11-20,25100,23950,25050,24300
2019-11-04,154.3099976,148.0399933,148.6799927,154.1499939,3826400,154.1499939,,,2019-11-21,24500,23350,24150,23800
2019-11-05,153.3099976,150,151.6699982,150.3699951,2551400,150.3699951,,,2019-11-22,24450,23800,23800,24050
2019-11-06,150,145.7899933,150,148.4799957,1363100,148.4799957,,,2019-11-25,25100,24200,24400,24950
2019-11-07,149.7400055,146.2599945,148.6499939,148.1699982,961700,148.1699982,,,2019-11-26,25350,24600,25350,25150
2019-11-08,149.3300018,146.0099945,147.8999939,147.8500061,902800,147.8500061,,,2019-11-27,25300,24650,25300,24950
2019-11-11,149.3999939,145.6199951,146.6300049,146.6300049,1477300,146.6300049,,,2019-11-28,25100,24550,24950,24600
2019-11-12,147.4400024,142.4400024,144.1999969,146.3899994,2002400,146.3899994,,,2019-11-29,27000,24300,24600,24850
2019-11-13,147.7899933,143.0099945,145.4900055,146.7799988,1070400,146.7799988,,,2019-12-02,25500,24750,24850,24800
2019-11-14,149.0099945,146.628006,147.3999939,148.7599945,1417700,148.7599945,,,2019-12-03,24750,23750,24650,24300
2019-11-15,148.8200073,146.7100067,148.6699982,147.5099945,885600,147.5099945,,,2019-12-04,24800,24100,24250,24400
2019-11-18,144.8899994,139.5099945,144.7400055,140.2599945,2305400,140.2599945,,,2019-12-05,24800,24200,24200,24400
2019-11-19,140.5,136.25,140.5,136.9700012,2119400,136.9700012,,,2019-12-06,25750,24050,24600,25500
2019-11-20,138.5299988,135.25,136.8300018,138.0299988,1820900,138.0299988,,,2019-12-09,26250,24800,25700,25100
2019-11-21,139.3999939,137.1900024,138.3600006,139.0599976,1583300,139.0599976,,,2019-12-10,26000,25000,25100,25550
2019-11-22,141.8899994,139.3500061,140.0800018,140.8899994,1575800,140.8899994,,,2019-12-11,26000,25350,25500,25350
2019-11-25,142.7100067,138.3399963,139.0800018,141.8699951,1239100,141.8699951,,,2019-12-12,25900,25250,25350,25450
2019-11-26,144,141.6499939,141.8699951,143.8300018,973500,143.8300018,,,2019-12-13,26400,25700,25700,26250
2019-11-27,144.6999969,142.8350067,143.0800018,142.9299927,1006500,142.9299927,,,2019-12-16,26300,25400,26300,25900
2019-11-29,143.2299957,141.5939941,142,142.5500031,394500,142.5500031,,,2019-12-17,26400,25800,26100,26200
2019-12-02,143.4700012,141.4799957,143.0800018,142.5299988,1254000,142.5299988,,,2019-12-18,26450,25850,26150,26200
2019-12-03,144.1499939,140.0099945,140.2599945,143.9799957,755700,143.9799957,,,2019-12-19,26550,25800,26200,26150
2019-12-04,148.3619995,144.0899963,145.0200043,144.9499969,1506000,144.9499969,,,2019-12-20,26400,25950,26400,26100
2019-12-05,146.8999939,144.5500031,146,146.5800018,791600,146.5800018,,,2019-12-23,26350,25850,26300,26150
2019-12-06,148.1779938,146.3399963,147.5899963,148.0899963,724200,148.0899963,,,2019-12-24,26400,25900,26100,26000
2019-12-09,148.8899994,146.0800018,147.7799988,146.3099976,1373700,146.3099976,,,2019-12-26,26500,26000,26000,26500
2019-12-10,147.9199982,145,145.8600006,145.9700012,1450300,145.9700012,,,2019-12-27,26800,26050,26350,26750
2019-12-11,147.3500061,141.9700012,144.9600067,147.1300049,767400,147.1300049,,,2019-12-30,27700,26200,26200,27350
2019-12-12,148.6799927,145.6999969,146.9700012,147.2299957,593000,147.2299957,,,2020-01-02,27700,26500,27250,27500
2019-12-13,148.3600006,146.0899963,146.5099945,147.1999969,703300,147.1999969,,,2020-01-03,28800,26600,27600,28400
2019-12-16,151.3999939,148.0099945,148.4499969,150.7799988,1223800,150.7799988,,,2020-01-06,30500,28000,28400,30000
2019-12-17,152.6999969,150.2310028,150.9499969,151.5299988,1431800,151.5299988,,,2020-01-07,31200,29500,30500,30750
2019-12-18,153.2030029,150.4400024,152.7599945,150.8699951,1561800,150.8699951,,,2020-01-08,30950,29400,30750,30550
2019-12-19,150.75,148.75,150.6499939,149.6799927,1025700,149.6799927,,,2020-01-09,32250,30800,31200,32050
2019-12-20,150.7299957,148.8049927,150.7299957,150.3099976,828300,150.3099976,,,2020-01-10,32050,31050,32050,31750
2019-12-23,152,149.7799988,150.3999939,150.4199982,939200,150.4199982,,,2020-01-13,34850,32200,32350,34700
2019-12-24,153.0099945,150.0200043,150.6300049,151.8200073,1008000,151.8200073,,,2020-01-14,36750,34450,35100,35000
2019-12-26,153.1799927,151.0500031,151.8899994,152.5200043,752700,152.5200043,,,2020-01-15,35950,34500,35100,35800
2019-12-27,154,152.5099945,152.6199951,153.1699982,920700,153.1699982,,,2020-01-16,35750,34600,35750,35150
2019-12-30,153.4900055,149.6699982,153.1799927,149.8099976,1038100,149.8099976,,,2020-01-17,35300,34350,35100,34950
2019-12-31,150.2100067,147.5500031,149.1199951,149.5500031,769300,149.5500031,,,2020-01-20,35600,34300,34950,34450
2020-01-02,152.8000031,149.6100006,151,151.6199951,662600,151.6199951,,,2020-01-21,34550,33100,34350,33300
2020-01-03,153.5899963,149.5,149.5,152.5,1018400,152.5,,,2020-01-22,34500,33100,33200,33950
2020-01-06,157,150.3500061,151.4900055,156.7200012,1311900,156.7200012,,,2020-01-23,33950,32900,33000,33300
2020-01-07,157.8500061,155.0099945,156.6999969,156.0200043,876700,156.0200043,,,2020-01-28,32300,28000,30500,31300
2020-01-08,159.4799957,155.3399963,156.3300018,158.7799988,974500,158.7799988,,,2020-01-29,33150,31300,31300,32750
2020-01-09,159.9799957,157.1100006,157.8399963,157.7400055,1630600,157.7400055,,,2020-01-30,33250,31900,32750,32550
2020-01-10,158.6600037,154.8999939,157.7400055,156.0399933,1046400,156.0399933,,,2020-01-31,33350,31600,33000,31600
2020-01-13,154.1150055,150.2649994,152.1999969,150.8699951,1880900,150.8699951,,,2020-02-03,34250,30400,30400,33950
2020-01-14,152.1300049,148.2200012,151.6199951,149.3999939,1048000,149.3999939,,,2020-02-04,35050,33250,33650,34200
2020-01-15,152.8200073,149.3549957,149.3899994,152.4499969,1037400,152.4499969,,,2020-02-05,34700,33400,34250,33500
2020-01-16,153.3500061,150.2700043,153.3500061,151.8399963,701300,151.8399963,,,2020-02-06,34350,33000,33950,33650
2020-01-17,152.6499939,146.6199951,152.0800018,148.3399963,1314900,148.3399963,,,2020-02-07,34550,33250,33800,33900
2020-01-21,149.4400024,145.7149963,147.5,148.9499969,1743900,148.9499969,,,2020-02-10,33300,32650,33300,32650
2020-01-22,152.9299927,147.0299988,150,148.1199951,1718700,148.1199951,,,2020-02-11,33200,31850,32650,32000
2020-01-23,150.9499969,147.6399994,148,148.9700012,1102100,148.9700012,,,2020-02-12,32900,32050,32200,32700
2020-01-24,150.2100067,145.8999939,149.3500061,146.6300049,1164800,146.6300049,,,2020-02-13,33500,32400,32850,33200
2020-01-27,145.3800049,141.5,143.1000061,144.3399963,1003900,144.3399963,,,2020-02-14,33250,32450,33200,32650
2020-01-28,145.5950012,143.0599976,145,144.3000031,791400,144.3000031,,,2020-02-17,34950,32000,32650,34600
2020-01-29,144.9400024,141.4199982,144.9400024,141.5700073,1215200,141.5700073,,,2020-02-18,35350,33950,34700,34050
2020-01-30,142.9700012,140,140.1499939,142.7100067,886600,142.7100067,,,2020-02-19,34650,33150,34100,33900
2020-01-31,143.0200043,140.1000061,143,141.3000031,1501100,141.3000031,,,2020-02-20,33750,32700,33750,32900
